il,ilce,mahalle,lat,lon,silme_nedeni
UŞAK,MERKEZ,MERKEZ. (NADARA) (GÖKÇEDAL KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
UŞAK,MERKEZ,MERMERDİREK (ÇATALBAYIR KÖYÜ),41.027168,34.071774,il_disi_duzeltilemedi
UŞAK,MERKEZ,MUSALAR (ÜÇKUYULAR KÖYÜ),39.5197937,30.5267067,il_disi_duzeltilemedi
UŞAK,MERKEZ,ORTA (ÇAMYAZI KÖYÜ),41.0811163,36.82535879999999,il_disi_duzeltilemedi
UŞAK,MERKEZ,ORTABURUN (DERBENT KÖYÜ),40.6178667,29.1498256,il_disi_duzeltilemedi
UŞAK,MERKEZ,PAYAMLI (DERBENT KÖYÜ),37.0360672,38.613547399999995,il_disi_duzeltilemedi
UŞAK,MERKEZ,PIRTILAR (CİĞERDEDE KÖYÜ),39.63327069999999,33.9535454,il_disi_duzeltilemedi
UŞAK,MERKEZ,RAMAZANLAR (KARABEYLİ KÖYÜ),39.42022,28.9141358,il_disi_duzeltilemedi
UŞAK,MERKEZ,SARMAŞIK (PAÇACILAR KÖYÜ),41.860627799999996,34.3090029,il_disi_duzeltilemedi
UŞAK,MERKEZ,SAYALAR (ÜÇKUYULAR KÖYÜ),41.31656790000001,28.174172299999995,il_disi_duzeltilemedi
UŞAK,MERKEZ,TATLIPINAR (PAÇACILAR KÖYÜ),42.0559424,27.1045258,il_disi_duzeltilemedi
UŞAK,MERKEZ,TAVŞANLAR (TAŞKONAK KÖYÜ),38.6191095,39.26923219999999,il_disi_duzeltilemedi
UŞAK,MERKEZ,TEPE (DIŞKAYA KÖYÜ),37.1446698,38.78961840000001,il_disi_duzeltilemedi
UŞAK,MERKEZ,TOPALLAR (YENİKÖY KÖYÜ),39.3421125,27.3345178,il_disi_duzeltilemedi
UŞAK,MERKEZ,USTALAR (ÜÇKUYULAR KÖYÜ),41.175017999999994,42.2084893,il_disi_duzeltilemedi
UŞAK,MERKEZ,VELİBEYLER (KÖPRÜBAŞI KÖYÜ),41.27900699999999,31.884608999999994,il_disi_duzeltilemedi
UŞAK,MERKEZ,VEZİRLER (CİĞERDEDE KÖYÜ),39.3193422,28.563980999999995,il_disi_duzeltilemedi
UŞAK,MERKEZ,YENİ (HİSAR KÖYÜ),37.76644559999999,38.2573333,il_disi_duzeltilemedi
UŞAK,MERKEZ,YENİALLE (YAPAĞILAR KÖYÜ),36.69325829999999,32.805500099999996,il_disi_duzeltilemedi
UŞAK,MERKEZ,YEŞİLYURT (İLYASLI KÖYÜ),37.77082349999999,38.288963,il_disi_duzeltilemedi
UŞAK,MERKEZ,YUKARI (MESUDİYE KÖYÜ),37.3371721,41.885753799999996,il_disi_duzeltilemedi
UŞAK,MERKEZ,YUKARI (YENİ) (ÜÇKUYULAR KÖYÜ),37.3371721,41.885753799999996,il_disi_duzeltilemedi
UŞAK,MERKEZ,YİBO (YENİŞEHİR KÖYÜ),40.85315935617073,43.32155052207382,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇALLILAR (CİĞERDEDE KÖYÜ),38.7482709,34.615387299999995,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇAM (DERBENT KÖYÜ),40.13669639999999,33.1699881,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇAM (EYNEHAN KÖYÜ),40.13669639999999,33.1699881,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇAMBIRAK (KARAKÖSE KÖYÜ),38.22985669999999,28.99055849999999,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇANGALOĞLU (CİĞERDEDE KÖYÜ),41.647631,32.9924583,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇARIK (ÇARIK KÖYÜ),40.2837874,28.412864699999997,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇAY KENARI (ULUCAK KÖYÜ),36.50288,29.334206,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇINARCIK (ÇINARCIK KÖYÜ),40.643400500000006,29.1193017,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÇUHADARLAR (SELVİOĞLU KÖYÜ),39.3749686,31.040186399999993,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÖMERLİ (DIŞKAYA KÖYÜ),37.402127,40.9538832,il_disi_duzeltilemedi
UŞAK,MERKEZ,ÜLFETLER (ÜÇKUYULAR KÖYÜ),38.48530199999999,30.183964,il_disi_duzeltilemedi
UŞAK,MERKEZ,İSTASYON (DEMİRÖREN KÖYÜ),40.953736299999996,32.530313899999996,il_disi_duzeltilemedi
UŞAK,MERKEZ,İSTİKLAL (İLYASLI KÖYÜ),40.2164869,29.195320500000005,il_disi_duzeltilemedi
UŞAK,MERKEZ,ŞEKERLİ (DAĞDEMİRLER KÖYÜ),37.5688579,39.3876516,il_disi_duzeltilemedi
UŞAK,SİVASLI,ATATÜRK,37.1940781,33.1710843,il_disi_duzeltilemedi
UŞAK,SİVASLI,EVRENLİ,36.9461868,34.5783369,il_disi_duzeltilemedi
UŞAK,SİVASLI,KONAK,37.6736006,44.066146,il_disi_duzeltilemedi
VAN,BAŞKALE,BEŞOCAK,36.9796552,35.3267097,il_disi_duzeltilemedi
VAN,BAŞKALE,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
VAN,EDREMİT,ESENTEPE,41.5208226,33.0731345,il_disi_duzeltilemedi
VAN,EDREMİT,ESKİ CAMİ,38.4855421,28.1398929,il_disi_duzeltilemedi
VAN,EDREMİT,KÖŞKKÖY,40.090676,41.4308423,il_disi_duzeltilemedi
VAN,EDREMİT,SELAHATTİN EYYUBİ,37.0636302,37.4106611,il_disi_duzeltilemedi
VAN,EDREMİT,YENİ ,36.2672587,32.3262561,il_disi_duzeltilemedi
VAN,ERCİŞ,ADNAN MENDERES,40.0002536,32.8814829,il_disi_duzeltilemedi
VAN,ERCİŞ,BEYAZIT,38.0271809,42.7539145,ilce_disi_duzeltilemedi
VAN,ERCİŞ,CAMİİKEBİR,40.4884463,29.3077715,il_disi_duzeltilemedi
VAN,ERCİŞ,KIŞLA,38.47181,29.19415,il_disi_duzeltilemedi
VAN,ERCİŞ,SALİHİYE,40.638187,30.610296,il_disi_duzeltilemedi
VAN,ERCİŞ,YEŞİLOVA,37.5064376,29.7552378,il_disi_duzeltilemedi
VAN,GEVAŞ,UYSAL,38.4675923,40.4155416,il_disi_duzeltilemedi
VAN,GÜRPINAR,HACIKÖY,40.6964392,30.4091352,il_disi_duzeltilemedi
VAN,SARAY,MAHMUDİYE,39.4947036,30.9875511,il_disi_duzeltilemedi
VAN,TUŞBA,ABDURRAHMAN GAZİ,39.8938677,41.2869644,il_disi_duzeltilemedi
VAN,TUŞBA,AKKÖPRÜ,37.360203,35.9192475,il_disi_duzeltilemedi
VAN,TUŞBA,ALTINTEPE,37.7636382,40.916008,il_disi_duzeltilemedi
VAN,TUŞBA,SEYRANTEPE,41.0968122,28.9892146,il_disi_duzeltilemedi
VAN,TUŞBA,İSKELE,39.4835773,26.9282277,il_disi_duzeltilemedi
VAN,TUŞBA,İSTASYON,40.8807164,26.6351931,il_disi_duzeltilemedi
VAN,ÇALDIRAN,BEYAZIT,38.0271809,42.7539145,ilce_disi_duzeltilemedi
VAN,ÇALDIRAN,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
VAN,ÇALDIRAN,RECEP TAYYİP ERDOĞAN,40.039304,42.1619117,il_disi_duzeltilemedi
VAN,ÇALDIRAN,SALAHANE,39.3731229,42.8535354,il_disi_duzeltilemedi
VAN,ÇALDIRAN,YAVUZ SELİM,37.797042,38.6103388,il_disi_duzeltilemedi
VAN,ÇALDIRAN,ÇAYIRKÖY,39.3289564,28.4799889,il_disi_duzeltilemedi
VAN,İPEKYOLU,ALİPAŞA,37.2872718,40.6357374,il_disi_duzeltilemedi
VAN,İPEKYOLU,BAHÇIVAN,38.0059612,43.0809653,ilce_disi_duzeltilemedi
VAN,İPEKYOLU,BUZHANE,39.5829403,42.9632213,il_disi_duzeltilemedi
VAN,İPEKYOLU,DEĞİRMENKÖY,37.893791,32.280052,il_disi_duzeltilemedi
VAN,İPEKYOLU,ESENLER,41.0376175,28.8824519,il_disi_duzeltilemedi
VAN,İPEKYOLU,GÜNDOĞDU,36.8529522,31.2779915,il_disi_duzeltilemedi
VAN,İPEKYOLU,HACIBEKİR,39.2230496,29.6646001,il_disi_duzeltilemedi
VAN,İPEKYOLU,HAFİZİYE,38.0463844,44.0154576,ilce_disi_duzeltilemedi
VAN,İPEKYOLU,HALİLAĞA,39.931385,26.862579,il_disi_duzeltilemedi
VAN,İPEKYOLU,HATUNİYE,37.0700317,39.6036628,il_disi_duzeltilemedi
VAN,İPEKYOLU,KARŞIYAKA,40.943375,40.02261,il_disi_duzeltilemedi
VAN,İPEKYOLU,SERHAT,39.7409204,26.7061288,il_disi_duzeltilemedi
VAN,İPEKYOLU,YALI,41.8933199,35.0903912,il_disi_duzeltilemedi
VAN,İPEKYOLU,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
VAN,İPEKYOLU,ŞAFAK,37.8870479,41.1387668,il_disi_duzeltilemedi
VAN,İPEKYOLU,ŞEREFİYE,40.3879814,29.7567154,il_disi_duzeltilemedi
YALOVA,ALTINOVA,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
YALOVA,ALTINOVA,HÜRRİYET,40.9026067,29.2306579,il_disi_duzeltilemedi
YALOVA,MERKEZ,GÜNEYKÖY (GÜNEYKÖY KÖYÜ),41.813946,33.812248,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (ELMALIK KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (ESADİYE KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (GÜNEYKÖY KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (HACIMEHMET KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (KADIKÖY BELDESİ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (KAZIMİYE KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (KURTKÖY KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (KİRAZLI KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (SAFRAN KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (SAMANLI KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (SOĞUCAK KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,MERKEZ (SUGÖREN KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YALOVA,MERKEZ,SANAYİ (KİRAZLI KÖYÜ),37.4115048,41.372925499999994,il_disi_duzeltilemedi
YALOVA,MERKEZ,SÜPÜRGELİK (SUGÖREN KÖYÜ),36.85684590000001,29.4554131,il_disi_duzeltilemedi
YALOVA,MERKEZ,ÖZDEN (KADIKÖY BELDESİ),37.4568953,36.21205799999999,il_disi_duzeltilemedi
YALOVA,ÇINARCIK,HARMANLAR,38.0797104,40.5463428,il_disi_duzeltilemedi
YALOVA,ÇINARCIK,HASANBABA,40.322468,36.60532,il_disi_duzeltilemedi
YALOVA,ÇINARCIK,KARPUZDERE,40.6393163,30.0373353,il_disi_duzeltilemedi
YALOVA,ÇINARCIK,ÇAMLIK,37.3510902,31.6389452,il_disi_duzeltilemedi
YOZGAT,AKDAĞMADENİ,GÜLTEPE,38.53063,36.2163537,il_disi_duzeltilemedi
YOZGAT,MERKEZ,BAHÇELİEVLER (ESENLİ KÖYÜ),37.760585299999995,38.284258099999995,il_disi_duzeltilemedi
YOZGAT,MERKEZ,CAMİ (OSMANPAŞA KÖYÜ),38.02912859999999,38.18339449999999,il_disi_duzeltilemedi
YOZGAT,MERKEZ,DÖNEDERESİ (TÜRKMENSARILAR KÖYÜ),38.7366577,44.12341730000001,il_disi_duzeltilemedi
YOZGAT,MERKEZ,KALE KÖYÜ,37.4437871,28.846307899999996,il_disi_duzeltilemedi
YOZGAT,MERKEZ,KARALAR (ÇADIRARDIÇ KÖYÜ),41.4392223,32.07207699999999,il_disi_duzeltilemedi
YOZGAT,MERKEZ,KARŞIYAKA (ESENLİ KÖYÜ),37.24935429999999,42.4748002,il_disi_duzeltilemedi
YOZGAT,MERKEZ,KIŞLA KÖYÜ,38.47180999999999,29.19415,il_disi_duzeltilemedi
YOZGAT,MERKEZ,KÖKLÜ (BALTASARILAR KÖYÜ),37.49017250000001,36.4472947,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (BALTASARILAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (BİŞEK KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (DAYILI KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (DERBENT KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (GÜLYAYLA KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (KIRIM KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (TÜRKMENSARILAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (ÇADIRARDIÇ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MERKEZ (ÇATMA KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
YOZGAT,MERKEZ,MOLLAHASAN (KIRIM KÖYÜ),40.28649209999999,35.0621716,il_disi_duzeltilemedi
YOZGAT,MERKEZ,SÖĞÜTYAYLA KÖYÜ,39.390884,30.304962,il_disi_duzeltilemedi
YOZGAT,MERKEZ,TEKKE (OSMANPAŞA KÖYÜ),37.2341019,39.7639275,il_disi_duzeltilemedi
YOZGAT,MERKEZ,YUKARI ÇATMA (ÇATMA KÖYÜ),37.0393712,30.9421884,il_disi_duzeltilemedi
YOZGAT,MERKEZ,ÇAY (ESENLİ KÖYÜ),41.4284039,32.0729971,il_disi_duzeltilemedi
YOZGAT,MERKEZ,ŞEHİTLER (OSMANPAŞA KÖYÜ),37.9767534,34.6772547,il_disi_duzeltilemedi
YOZGAT,SARAYKENT,FATİH SULTAN MEHMET,41.0957471,29.0354378,il_disi_duzeltilemedi
YOZGAT,SARAYKENT,KARŞIYAKA,40.943375,40.02261,il_disi_duzeltilemedi
YOZGAT,SARAYKENT,M.FEVZİ ÇAKMAK,37.0878288,36.2596547,il_disi_duzeltilemedi
YOZGAT,YENİFAKILI,ALTINDAĞ,39.9333547,32.8597454,il_disi_duzeltilemedi
YOZGAT,YENİFAKILI,CANKURTARAN,39.7198924,33.5430683,il_disi_duzeltilemedi
YOZGAT,YENİFAKILI,MEHMET AKİF ERSOY,37.0160091,35.3904277,il_disi_duzeltilemedi
YOZGAT,YENİFAKILI,YAZLAK,39.8035975,35.1759871,ilce_disi_duzeltilemedi
YOZGAT,YENİFAKILI,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
YOZGAT,YERKÖY,AYANOĞLU,39.475429,40.421059,il_disi_duzeltilemedi
YOZGAT,YERKÖY,BAĞLARBAŞI,38.3974076,31.1275756,il_disi_duzeltilemedi
YOZGAT,YERKÖY,ERZURUM,39.9309574,32.8717502,il_disi_duzeltilemedi
YOZGAT,YERKÖY,GÜLTEPE,38.53063,36.2163537,il_disi_duzeltilemedi
YOZGAT,YERKÖY,KALE,37.4437871,28.8463079,il_disi_duzeltilemedi
YOZGAT,YERKÖY,KARACAŞAR,38.6993382,34.5748296,il_disi_duzeltilemedi
YOZGAT,YERKÖY,SELÇUK,37.9479646,27.3685018,il_disi_duzeltilemedi
YOZGAT,YERKÖY,ŞENTEPE,41.2157473,35.190442,il_disi_duzeltilemedi
YOZGAT,ŞEFAATLİ,BAHÇELİEVLER,41.0030495,28.8657701,il_disi_duzeltilemedi
YOZGAT,ŞEFAATLİ,BAĞLARBAŞI,38.3974076,31.1275756,il_disi_duzeltilemedi
YOZGAT,ŞEFAATLİ,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
YOZGAT,ŞEFAATLİ,FATİH ,41.0192846,28.9479296,il_disi_duzeltilemedi
YOZGAT,ŞEFAATLİ,KALE,37.4437871,28.8463079,il_disi_duzeltilemedi
YOZGAT,ŞEFAATLİ,YAYLAPINAR,37.2395328,44.4465326,il_disi_duzeltilemedi
YOZGAT,ŞEFAATLİ,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
ZONGULDAK,ALAPLI,KARŞIYAKA,40.943375,40.02261,il_disi_duzeltilemedi
ZONGULDAK,ALAPLI,TEPEKÖY,38.5800525,34.5648133,il_disi_duzeltilemedi
ZONGULDAK,ALAPLI,YENİMAHALLE,39.9661061,32.8087786,il_disi_duzeltilemedi
ZONGULDAK,DEVREK,ESKİ,36.2975312,30.1440424,il_disi_duzeltilemedi
ZONGULDAK,DEVREK,İSMET PAŞA,41.3198595,27.9791478,il_disi_duzeltilemedi
ZONGULDAK,GÖKÇEBEY,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
ZONGULDAK,GÖKÇEBEY,ÇARŞI,37.8791789,41.1217461,il_disi_duzeltilemedi
ZONGULDAK,GÖKÇEBEY,ÇAY,38.5925661,31.0273739,il_disi_duzeltilemedi
ZONGULDAK,GÖKÇEBEY,ÇUKUR,41.4683993,26.8199663,il_disi_duzeltilemedi
ZONGULDAK,GÖKÇEBEY,İSTASYON,40.8807164,26.6351931,il_disi_duzeltilemedi
ZONGULDAK,KİLİMLİ,ÇAMLIK,37.3510902,31.6389452,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,AHMETLER (HİMMETOĞLU KÖYÜ),36.8253489,31.697111299999996,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ALACA (KARDEŞLER KÖYÜ),40.1690118,34.8414772,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ARSLANOĞLU (KARADERE KÖYÜ),40.840313,43.51791,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ASMACI (KARADERE KÖYÜ),38.94390649999999,35.5508995,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,AYINLI (HİMMETOĞLU KÖYÜ),38.3759304,36.02180959999999,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,AŞAĞI (KALEOĞLU KÖYÜ),37.3367949,41.896451,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,AŞAĞI (OLUKYANI KÖYÜ),37.3367949,41.896451,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,AŞAĞIKÖY (SARIMSAK KÖYÜ),38.85617499999999,40.376293,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,BAŞOĞLU (KORUCAK KÖYÜ),41.49585,32.240719,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,BAŞÖREN (KUMTARLA KÖYÜ),39.1645797,36.4399706,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,BELEVREK (AYVATLAR KÖYÜ),39.01104779999999,36.4193342,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,BEYLER (KORUCAK KÖYÜ),38.2294552,26.925675799999997,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,BEYTEPE (BEYCUMA BELDESİ),37.66562,31.730751999999995,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,BOZCAOĞLU (ÇUKURÖREN KÖYÜ),40.784434999999995,32.920616,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,BÖLÜÇEK (AYVATLAR KÖYÜ),39.44616700000001,29.942424999999997,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,CUMHURİYET (ELVANPAZARCIK BELDESİ),37.4185645,41.3693734,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,DAVULLAR (HACIALİ KÖYÜ),40.91221939999999,29.902135100000002,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,DERE (SOFULAR KÖYÜ),37.85738919999999,32.4057475,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,DERELİ (KORUCAK KÖYÜ),37.85738919999999,32.4057475,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,EBELER (KALEOĞLU KÖYÜ),40.93578899999999,32.0723962,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ESKİTEN (KARAPINAR KÖYÜ),41.4708663,31.884430999999996,ilce_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ETLER (KORUCAK KÖYÜ),37.1396305,31.056708100000005,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,EYVAZOĞLU (KORUCAK KÖYÜ),38.35407000000001,35.08971090000001,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,GÖKÇEBEL (TAŞÇILAR KÖYÜ),39.210399499999994,37.958129,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,GÜNEY (KALEOĞLU KÖYÜ),37.9174569,41.682421299999994,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,HACILAR (ECELER KÖYÜ),38.0313193,38.1988658,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,HASANLAR (AYVATLAR KÖYÜ),39.7854767,27.399169999999998,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,HATIPLAR (KARAPINAR KÖYÜ),40.957097999999995,29.993701800000004,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KARŞI (SARIMSAK KÖYÜ),37.73819269999999,27.647497899999998,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KARŞIYAKA (HİMMETOĞLU KÖYÜ),37.24935429999999,42.4748002,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KARŞIYAKA (KORUCAK KÖYÜ),37.24935429999999,42.4748002,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KILAVLAR (KALEOĞLU KÖYÜ),36.6962829,32.61286779999999,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KOKAKSU (KARDEŞLER KÖYÜ),41.5207282,32.0944753,ilce_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KUZCA (SARAYCIK KÖYÜ),36.6781521,30.317947300000004,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KÖROĞLU (KÖROĞLU KÖYÜ),41.989853000000004,33.55808999999999,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,KİRAZLI (KUMTARLA KÖYÜ),38.048158699999995,35.3418587,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MADENLER (KUMTARLA KÖYÜ),41.40193120000001,32.26628229999999,ilce_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MARIKPINAR (KARDEŞLER KÖYÜ),37.23180749999999,39.768870899999996,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (ALANCIK KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (AYVATLAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (BEYCUMA BELDESİ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (ECELER KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (ELVANPAZARCIK BELDESİ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (HACIALİ KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (KALEOĞLU KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (KARAMAN BELDESİ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (KARDEŞLER KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (KUMTARLA KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (OSMANLI KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (SARAYCIK KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (SOFULAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (TAŞÇILAR KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MERKEZ (ÇUKURÖREN KÖYÜ),37.08226249999999,44.3107388,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MEZARLIK (SARIMSAK KÖYÜ),37.566976,44.2924693,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MUDAROĞLU (KARADERE KÖYÜ),41.822901300000005,35.0330604,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,MUSUNLU (ÇUKURÖREN KÖYÜ),40.510365099999994,37.9044843,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ON TEMMUZ,36.8667503,40.049163,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ORTA (KARAPINAR KÖYÜ),41.0811163,36.82535879999999,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,ORTA (OLUKYANI KÖYÜ),41.0811163,36.82535879999999,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,PAZARCIK (OSMANLI KÖYÜ),37.489491199999996,37.2935151,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,RAHMANLI (KORUCAK KÖYÜ),41.23213599999999,31.653270999999993,ilce_disi_duzeltilemedi
ZONGULDAK,MERKEZ,RECEPOĞLU (HACIALİ KÖYÜ),40.825136799999996,30.0518187,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,SARAY (HACIALİ KÖYÜ),37.5411289,41.72499659999999,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,SAYILILAR (KALEOĞLU KÖYÜ),36.3929263,36.1970245,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,TAHTACI (KARADERE KÖYÜ),39.3314903,39.1447849,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,TASMACI (ELVANPAZARCIK BELDESİ),41.441982599999996,32.2867372,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,TATOĞLU (KALEOĞLU KÖYÜ),38.6211121,36.3439751,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,TAŞAĞIL (KARAPINAR KÖYÜ),37.5276391,32.97324859999999,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,TORLAKLAR (KALEOĞLU KÖYÜ),41.45181699999999,32.116446999999994,ilce_disi_duzeltilemedi
ZONGULDAK,MERKEZ,UZUNLAR (KARAPINAR KÖYÜ),36.73552029999999,31.6201486,il_disi_duzeltilemedi
ZONGULDAK,MERKEZ,VELİKÖY (KARADERE KÖYÜ),41.2595355,27.936261999999996,il_disi_duzeltilemedi
