province,district,plant,start_month,start_day,end_month,end_day
KAYSERI,YAHYALI,Salatalık,6,1,7,30
KAYSERI,YAHYALI,Salkım Söğüt,4,15,5,10
KAYSERI,YAHYALI,Sarı Hardal,3,15,9,30
KAYSERI,YAHYALI,Sarı Papatya,5,15,9,30
KAYSERI,YAHYALI,Siyah Hardal Otu,3,1,5,30
KAYSERI,YAHYALI,Söğüt,4,15,5,10
KAYSERI,YAHYALI,Sütleğen,5,15,9,30
KAYSERI,YAHYALI,Sığır Dili,5,15,7,30
KAYSERI,YAHYALI,Sığır Dili,6,10,7,30
KAYSERI,YAHYALI,Sığır Kuyruğu,6,1,9,30
KAYSERI,YAHYALI,Tarla Sarmaşığı,5,15,8,30
KAYSERI,YAHYALI,Tavşan Kulağı,6,1,7,30
KAYSERI,YAHYALI,Taş Yoncası,5,15,9,30
KAYSERI,YAHYALI,Tırfıl,4,1,9,30
KAYSERI,YAHYALI,Tırfıl,3,1,9,30
KAYSERI,YAHYALI,Uyuz Otu,5,15,10,30
KAYSERI,YAHYALI,Vişne,3,15,5,30
KAYSERI,YAHYALI,Yabani Turp Otu,3,21,5,30
KAYSERI,YAHYALI,Yavşan,6,1,9,30
KAYSERI,YAHYALI,Yaz Karabaşı,5,15,6,30
KAYSERI,YAHYALI,Yemişen,5,15,7,30
KAYSERI,YAHYALI,Yer Meşesi,6,1,8,30
KAYSERI,YAHYALI,Yonca,4,1,9,30
KAYSERI,YAHYALI,Çakşır,4,1,8,30
KAYSERI,YAHYALI,Çayır Adaçayı,4,20,8,20
KAYSERI,YAHYALI,Çevrince,4,1,9,30
KAYSERI,YAHYALI,Çilek,4,1,6,30
KAYSERI,YAHYALI,Çoban Dikeni,5,20,9,30
KAYSERI,YAHYALI,Çöğen Otu,4,1,8,30
KAYSERI,YAHYALI,Ölmez Çiçeği,6,1,9,30
KAYSERI,YAHYALI,Üçgül,3,1,9,30
KAYSERI,YAHYALI,İt Burnu,5,15,7,30
KAYSERI,YAHYALI,İt Sineği,4,15,8,30
KAYSERI,YAHYALI,İğde,5,15,5,30
KAYSERI,YEŞILHISAR,Armut,4,20,5,10
KAYSERI,YEŞILHISAR,Ayçiçeği,7,1,8,15
KAYSERI,YEŞILHISAR,Ballıbaba,5,15,7,1
KAYSERI,YEŞILHISAR,Basur Otu,6,1,9,30
KAYSERI,YEŞILHISAR,Deve Dikeni,6,1,8,15
KAYSERI,YEŞILHISAR,Domates,6,1,9,30
KAYSERI,YEŞILHISAR,Elma,4,25,5,15
KAYSERI,YEŞILHISAR,Evliya Otu,5,1,6,30
KAYSERI,YEŞILHISAR,Geven,6,25,7,20
KAYSERI,YEŞILHISAR,Günebakan,7,1,8,15
KAYSERI,YEŞILHISAR,Kabak,6,20,9,10
KAYSERI,YEŞILHISAR,Kangal,6,1,8,15
KAYSERI,YEŞILHISAR,Kanola,5,15,9,30
KAYSERI,YEŞILHISAR,Kavun,6,1,8,30
KAYSERI,YEŞILHISAR,Kayısı Ve Zerdali,4,5,4,25
KAYSERI,YEŞILHISAR,Kekik,6,25,7,20
KAYSERI,YEŞILHISAR,Kiraz,4,25,5,15
KAYSERI,YEŞILHISAR,Kolza,5,15,9,30
KAYSERI,YEŞILHISAR,Korunga,5,1,6,30
KAYSERI,YEŞILHISAR,Köygöçüren,6,1,8,15
KAYSERI,YEŞILHISAR,Mahlep,4,25,5,15
KAYSERI,YEŞILHISAR,Mısır,7,20,9,10
KAYSERI,YEŞILHISAR,Peygamber Çiçeği -Kumur Otu,6,1,8,15
KAYSERI,YEŞILHISAR,Salkım Sögüt,4,1,5,30
KAYSERI,YEŞILHISAR,Sarı Hardal,5,15,9,30
KAYSERI,YEŞILHISAR,Sedefotu,6,1,9,30
KAYSERI,YEŞILHISAR,Sögüt,4,1,5,30
KAYSERI,YEŞILHISAR,Vişne,4,25,5,15
KAYSERI,YEŞILHISAR,Yavşan,6,1,9,30
KAYSERI,YEŞILHISAR,Yer Elması,8,1,9,30
KAYSERI,YEŞILHISAR,Yonca,5,1,9,30
KAYSERI,YEŞILHISAR,Çevrince,5,1,9,30
KAYSERI,YEŞILHISAR,İğde,5,15,5,30
KAYSERI,ÖZVATAN,Adaçayı,4,1,7,30
KAYSERI,ÖZVATAN,Adaçayı,5,1,7,30
KAYSERI,ÖZVATAN,Akbaldır,3,1,4,30
KAYSERI,ÖZVATAN,Aklarotu,6,1,8,30
KAYSERI,ÖZVATAN,Akyıldız,3,1,4,30
KAYSERI,ÖZVATAN,Aliç,5,1,7,30
KAYSERI,ÖZVATAN,Ana Baba Kokusu,4,1,8,30
KAYSERI,ÖZVATAN,Anason,4,1,7,30
KAYSERI,ÖZVATAN,Armut,4,1,5,30
KAYSERI,ÖZVATAN,Ayva,5,1,5,30
KAYSERI,ÖZVATAN,Ayçiçeği,7,1,7,30
KAYSERI,ÖZVATAN,Badem,1,1,3,30
KAYSERI,ÖZVATAN,Bakla,3,1,4,30
KAYSERI,ÖZVATAN,Ballıbaba,2,1,11,30
KAYSERI,ÖZVATAN,Ban Otu,4,1,8,30
KAYSERI,ÖZVATAN,Basur Otu,6,1,9,30
KAYSERI,ÖZVATAN,Binbirdelik Otu,5,1,7,30
KAYSERI,ÖZVATAN,Boğa Dikeni,7,1,9,30
KAYSERI,ÖZVATAN,Buyotu,4,1,7,30
KAYSERI,ÖZVATAN,Dalakotu,6,1,8,30
KAYSERI,ÖZVATAN,Dağ Karanfili,6,1,9,30
KAYSERI,ÖZVATAN,Dağ Çayı,6,1,8,30
KAYSERI,ÖZVATAN,Deve Dikeni,5,1,10,30
KAYSERI,ÖZVATAN,Domates,4,1,9,30
KAYSERI,ÖZVATAN,Düğün Çiçeği,4,1,6,30
KAYSERI,ÖZVATAN,Elma,4,1,5,30
KAYSERI,ÖZVATAN,Engerek Otu,4,1,6,30
KAYSERI,ÖZVATAN,Evliya Otu,5,1,6,30
KAYSERI,ÖZVATAN,Fasulye,5,1,9,30
KAYSERI,ÖZVATAN,Fik,3,1,6,30
KAYSERI,ÖZVATAN,Fiğ,3,1,6,30
KAYSERI,ÖZVATAN,Gazal Boynuzu,6,1,7,30
KAYSERI,ÖZVATAN,Gelincik,5,1,6,30
KAYSERI,ÖZVATAN,Gerdanlık,4,1,8,30
KAYSERI,ÖZVATAN,Gerdanlık,4,1,8,30
KAYSERI,ÖZVATAN,Geven,5,1,7,30
KAYSERI,ÖZVATAN,Günebakan,7,1,7,30
KAYSERI,ÖZVATAN,Güneş Çiçeği YazGelin Düğmesi,6,1,8,30
KAYSERI,ÖZVATAN,Hatmi Gülhatmi,6,1,9,30
KAYSERI,ÖZVATAN,Haşhaş,5,1,6,30
KAYSERI,ÖZVATAN,Hindiba,4,1,9,30
KAYSERI,ÖZVATAN,HorozBaşı,4,1,9,30
KAYSERI,ÖZVATAN,Hıyar,6,1,7,30
KAYSERI,ÖZVATAN,Kabak,4,1,9,30
KAYSERI,ÖZVATAN,Kan Damlası,4,1,7,30
KAYSERI,ÖZVATAN,Kangal -Devedikeni,4,1,8,30
KAYSERI,ÖZVATAN,Kanola,3,1,9,30
KAYSERI,ÖZVATAN,Kantaron,5,1,7,30
KAYSERI,ÖZVATAN,Kara Kavuk,7,1,9,30
KAYSERI,ÖZVATAN,Kara Lahana,3,1,4,30
KAYSERI,ÖZVATAN,Karahindiba,4,1,5,30
KAYSERI,ÖZVATAN,Karamuk,5,1,7,30
KAYSERI,ÖZVATAN,Katırtırınağı,5,1,6,30
KAYSERI,ÖZVATAN,Kavun,6,1,8,30
KAYSERI,ÖZVATAN,Kayısı Ve Zerdali,4,1,3,30
KAYSERI,ÖZVATAN,Kekik,4,1,8,30
KAYSERI,ÖZVATAN,Keklik Gözü,4,1,7,30
KAYSERI,ÖZVATAN,Keten Otu,5,1,8,30
KAYSERI,ÖZVATAN,Kiraz,3,1,4,30
KAYSERI,ÖZVATAN,Kolza,3,1,9,30
KAYSERI,ÖZVATAN,Kolza,3,1,9,30
KAYSERI,ÖZVATAN,Korunga,5,1,6,30
KAYSERI,ÖZVATAN,Kuş Burnu,5,1,7,30
KAYSERI,ÖZVATAN,Köpek Marulu,4,1,5,30
KAYSERI,ÖZVATAN,Köpek Papatyası,5,1,9,30
KAYSERI,ÖZVATAN,Köpekotu,4,1,8,30
KAYSERI,ÖZVATAN,Körigen,4,1,8,30
KAYSERI,ÖZVATAN,Köygöçüren,5,1,10,30
KAYSERI,ÖZVATAN,Küre Çiçeği,2,1,7,30
KAYSERI,ÖZVATAN,Kır Yoncası Kuş Fiği,5,1,8,30
KAYSERI,ÖZVATAN,Kırmızı Hevhulma,6,1,8,30
KAYSERI,ÖZVATAN,Kırmızı Üçgül,5,1,9,30
KAYSERI,ÖZVATAN,Lahana,3,1,4,30
KAYSERI,ÖZVATAN,Mahlep,3,1,4,30
KAYSERI,ÖZVATAN,Mayasıl Otu,4,1,7,30
KAYSERI,ÖZVATAN,Melezhahşaş,5,1,6,30
KAYSERI,ÖZVATAN,Muhabbet Çiçeği,4,1,8,30
KAYSERI,ÖZVATAN,Muhabbet Çiçeği,4,1,8,30
KAYSERI,ÖZVATAN,Mısır,5,1,9,30
KAYSERI,ÖZVATAN,Nane,6,1,9,30
KAYSERI,ÖZVATAN,Nevruz Otu,5,1,8,30
KAYSERI,ÖZVATAN,Peygamber Çiçeği -Kumur Otu,4,1,6,30
KAYSERI,ÖZVATAN,Sabun Otu,4,1,8,30
KAYSERI,ÖZVATAN,Sabun Otu,4,1,8,30
KAYSERI,ÖZVATAN,Sakız Otu,7,1,9,30
KAYSERI,ÖZVATAN,Salatalık,6,1,7,30
KAYSERI,ÖZVATAN,Salkım Sögüt,4,1,5,30
KAYSERI,ÖZVATAN,Salsifi,6,1,9,30
KAYSERI,ÖZVATAN,Sarı Hardal,3,1,9,30
KAYSERI,ÖZVATAN,Sarı Papatya,5,1,9,30
KAYSERI,ÖZVATAN,Sedefotu,6,1,9,30
KAYSERI,ÖZVATAN,Sinir Otu,4,1,10,30
KAYSERI,ÖZVATAN,Sinirli Ot,4,1,10,30
KAYSERI,ÖZVATAN,Siyah Hardal Otu,3,1,4,30
KAYSERI,ÖZVATAN,Soğan (Yemeklik),6,1,8,30
KAYSERI,ÖZVATAN,Su Nanesi,6,1,9,30
KAYSERI,ÖZVATAN,Sögüt,4,1,5,30
KAYSERI,ÖZVATAN,Sütleğen,5,1,9,30
KAYSERI,ÖZVATAN,Sığır Dili,6,1,7,30
KAYSERI,ÖZVATAN,Sığır Dili,5,1,7,30
KAYSERI,ÖZVATAN,Sığır Kuyruğu,6,1,9,30
KAYSERI,ÖZVATAN,Tarla Sarmaşığı,4,1,9,30
KAYSERI,ÖZVATAN,Tavşan Kulağı,6,1,7,30
KAYSERI,ÖZVATAN,Taş Yoncası,5,1,9,30
KAYSERI,ÖZVATAN,Tekesakalı,6,1,9,30
KAYSERI,ÖZVATAN,Top Çiçek,2,1,7,30
KAYSERI,ÖZVATAN,Tükrük Otu,3,1,4,30
KAYSERI,ÖZVATAN,Tüysüz Eşekdikeni,8,1,9,30
KAYSERI,ÖZVATAN,Tırfil,3,1,9,30
KAYSERI,ÖZVATAN,Tırfil,4,1,9,30
KAYSERI,ÖZVATAN,Unutma Beni Çiçeği,4,1,7,30
KAYSERI,ÖZVATAN,Uyuz Otu,5,1,10,30
KAYSERI,ÖZVATAN,Vişne,3,1,4,30
KAYSERI,ÖZVATAN,Yabani Turp Otu,3,1,4,30
KAYSERI,ÖZVATAN,Yavşan,6,1,9,30
KAYSERI,ÖZVATAN,Yaz Karabaşı,5,1,6,30
KAYSERI,ÖZVATAN,Yemişen,5,1,7,30
KAYSERI,ÖZVATAN,Yer Elması,8,1,9,30
KAYSERI,ÖZVATAN,Yer Meşesi,6,1,8,30
KAYSERI,ÖZVATAN,Yonca,4,1,9,30
KAYSERI,ÖZVATAN,Çakışır,4,1,8,30
KAYSERI,ÖZVATAN,Çalba,6,1,8,30
KAYSERI,ÖZVATAN,Çayır Adaçayı,5,1,8,30
KAYSERI,ÖZVATAN,Çayır Tırfılı,5,1,9,30
KAYSERI,ÖZVATAN,Çevrince,4,1,9,30
KAYSERI,ÖZVATAN,Çilek,4,1,6,30
KAYSERI,ÖZVATAN,Çirişotu,3,1,6,30
KAYSERI,ÖZVATAN,Çivit Otu,5,1,7,30
KAYSERI,ÖZVATAN,Çoban Dikeni,6,1,9,30
KAYSERI,ÖZVATAN,Çöğen Otu,4,1,8,30
KAYSERI,ÖZVATAN,Çöğen Otu,4,1,8,30
KAYSERI,ÖZVATAN,Ölmez Otu,6,1,9,30
KAYSERI,ÖZVATAN,Ölmez Çiçeği,6,1,9,30
KAYSERI,ÖZVATAN,Üçgül,3,1,9,30
KAYSERI,ÖZVATAN,İt Burnu,5,1,7,30
KAYSERI,ÖZVATAN,İt Sineği,4,1,8,30
KAYSERI,ÖZVATAN,İğde,4,1,5,30
KAYSERI,ÖZVATAN,Şalba,6,1,8,30
KAYSERI,İNCESU,Akasya,4,25,5,15
KAYSERI,İNCESU,Aspir,8,1,8,20
KAYSERI,İNCESU,Ayçiçeği,8,5,8,20
KAYSERI,İNCESU,Badem,4,15,4,30
KAYSERI,İNCESU,Erciyes Dağı Florası,6,10,8,25
KAYSERI,İNCESU,Geven,7,15,8,15
KAYSERI,İNCESU,Kabak,7,5,7,25
KAYSERI,İNCESU,Kayısı,4,20,5,5
KAYSERI,İNCESU,Kekik,6,25,7,10
KAYSERI,İNCESU,Yonca,5,15,9,20
KAYSERI,İNCESU,İğde,5,1,5,20
KILIS,ELBEYLI,Katır Tırnağı,7,1,7,20
KILIS,ELBEYLI,Sumak,5,10,5,25
KILIS,ELBEYLI,Sütleğen,8,1,9,15
KILIS,ELBEYLI,Zaher (Kekik),5,20,6,20
KILIS,ELBEYLI,Çörek Otu,4,15,5,15
KILIS,MERKEZ,Katır Tırnağı,7,1,7,20
KILIS,MERKEZ,Sumak,5,10,5,25
KILIS,MERKEZ,Sütleğen,8,1,9,15
KILIS,MERKEZ,Zaher (Kekik),5,20,6,20
KILIS,MERKEZ,Çörek Otu,4,15,5,15
KILIS,MUSABEYLI,Katır Tırnağı,7,1,7,20
KILIS,MUSABEYLI,Sumak,5,10,5,25
KILIS,MUSABEYLI,Sütleğen,8,1,9,15
KILIS,MUSABEYLI,Zaher (Kekik),5,20,6,20
KILIS,MUSABEYLI,Çörek Otu,4,15,5,15
KILIS,POLATELI,Katır Tırnağı,7,1,7,20
KILIS,POLATELI,Sumak,5,10,5,25
KILIS,POLATELI,Sütleğen,8,1,9,15
KILIS,POLATELI,Zaher (Kekik),5,20,6,20
KILIS,POLATELI,Çörek Otu,4,15,5,15
KIRIKKALE,BAHŞILI,Akasya,5,1,5,20
KIRIKKALE,BAHŞILI,Geven,6,5,6,25
KIRIKKALE,BAHŞILI,Hardal,4,20,6,15
KIRIKKALE,BAHŞILI,Kekik,6,10,6,30
KIRIKKALE,BAHŞILI,Kır Çiçekleri,4,15,6,30
KIRIKKALE,BAHŞILI,Sığır Kuyruğu,5,20,6,20
KIRIKKALE,BALIŞEYH,Geven,6,5,6,30
KIRIKKALE,BALIŞEYH,Hardal,4,25,6,21
KIRIKKALE,BALIŞEYH,Kır Kekikiği,6,1,6,30
KIRIKKALE,BALIŞEYH,Sığır Kuyruğu,5,20,6,20
KIRIKKALE,BALIŞEYH,Yabani Yonca,4,15,6,21
KIRIKKALE,BALIŞEYH,Çörek Otu,5,15,6,25
KIRIKKALE,DELICE,Badem,4,15,6,30
KIRIKKALE,DELICE,Ballı Baba,4,15,6,30
KIRIKKALE,DELICE,Geven,6,15,7,30
KIRIKKALE,DELICE,Geven,4,15,6,30
KIRIKKALE,DELICE,Hardal,4,15,6,30
KIRIKKALE,DELICE,Kekik,4,15,6,30
KIRIKKALE,DELICE,Koyun Yumağı,5,25,6,30
KIRIKKALE,DELICE,Sığır Kuyruğu,4,15,6,30
KIRIKKALE,DELICE,Üçgül,4,15,6,30
KIRIKKALE,KARAKEÇILI,Geven,4,15,6,21
KIRIKKALE,KARAKEÇILI,Kekik,4,15,6,21
KIRIKKALE,KESKIN,Fiğ,4,20,7,15
KIRIKKALE,KESKIN,Geven,4,20,7,15
KIRIKKALE,KESKIN,Hardal,4,20,7,15
KIRIKKALE,KESKIN,Kekik,4,20,7,15
KIRIKKALE,KESKIN,Kır Çiçekleri,4,20,7,15
KIRIKKALE,KESKIN,Sığır Kuyruğu,4,20,7,15
KIRIKKALE,KESKIN,Üçgül,4,20,7,15
KIRIKKALE,MERKEZ,Geven,6,1,6,30
KIRIKKALE,MERKEZ,Hardal,4,15,6,21
KIRIKKALE,MERKEZ,Koyun Yumağı,4,20,6,30
KIRIKKALE,MERKEZ,Kır Kekikiği,6,10,6,30
KIRIKKALE,MERKEZ,Kır Çiçekleri,4,20,7,15
KIRIKKALE,MERKEZ,Sığır Kuyruğu,5,20,7,15
KIRIKKALE,SULAKYURT,Akasya,5,15,5,30
KIRIKKALE,SULAKYURT,Ayçiçeği,6,1,6,15
KIRIKKALE,SULAKYURT,Geven,6,1,6,15
KIRIKKALE,SULAKYURT,Kekik,5,1,6,21
KIRIKKALE,SULAKYURT,Sığır Kuyruğu,7,10,8,1
KIRIKKALE,SULAKYURT,Üçgül,4,20,5,7
KIRIKKALE,YAHŞIHAN,Deve Dikeni,6,15,7,15
KIRIKKALE,YAHŞIHAN,Gelincik,6,1,6,30
KIRIKKALE,YAHŞIHAN,Geven,6,1,6,30
KIRIKKALE,YAHŞIHAN,Hardal,5,1,6,15
KIRIKKALE,YAHŞIHAN,Kekik,6,1,7,15
KIRIKKALE,YAHŞIHAN,Sığır Kuyruğu,5,20,7,15
KIRIKKALE,ÇELEBI,Ayçiçeği,5,10,7,15
KIRIKKALE,ÇELEBI,Hardal,5,10,7,15
KIRIKKALE,ÇELEBI,Kır Kekikiği,6,10,7,15
KIRIKKALE,ÇELEBI,Macar Fiği,4,15,6,25
KIRIKKALE,ÇELEBI,Üçgül,5,10,7,15
KIRKLARELI,B.ESKI,Ayçiçeği,5,15,8,15
KIRKLARELI,B.ESKI,Karaçalı,5,15,8,15
KIRKLARELI,B.ESKI,Kırkekiği,5,15,8,15
KIRKLARELI,DEMIRKÖY,Akasya,3,3,9,30
KIRKLARELI,DEMIRKÖY,Ihlamur,3,3,9,30
KIRKLARELI,DEMIRKÖY,Kızılçık,3,3,9,30
KIRKLARELI,DEMIRKÖY,Püren,3,3,9,30
KIRKLARELI,DEMIRKÖY,Sarmaşık,3,3,9,30
KIRKLARELI,DEMIRKÖY,Çayır,3,3,9,30
KIRKLARELI,KOFÇAZ,Ballıca,3,15,7,30
KIRKLARELI,KOFÇAZ,Hardal,3,15,7,30
KIRKLARELI,KOFÇAZ,Kekik,3,15,7,30
KIRKLARELI,KOFÇAZ,Menekşe,3,15,7,30
KIRKLARELI,KOFÇAZ,Sığır Kuyruğu,3,15,7,30
KIRKLARELI,KOFÇAZ,Tırfıl,3,15,7,30
KIRKLARELI,KOFÇAZ,Çiğdem,3,15,7,30
KIRKLARELI,L.BURGAZ,Ayçiçeği,6,1,7,28
KIRKLARELI,L.BURGAZ,Kanola,6,1,7,28
KIRKLARELI,L.BURGAZ,Karaçalı,6,1,7,28
KIRKLARELI,L.BURGAZ,Kırkekiği,6,1,7,28
KIRKLARELI,MERKEZ,Akbardak,3,10,8,30
KIRKLARELI,MERKEZ,Ayçiçeği,3,10,8,30
KIRKLARELI,MERKEZ,Ballıbaba,3,10,8,30
KIRKLARELI,MERKEZ,Böğürtlen,3,10,8,30
KIRKLARELI,MERKEZ,Devedikeni,3,10,8,30
KIRKLARELI,MERKEZ,Ihlamur,3,10,8,30
KIRKLARELI,MERKEZ,Karaçalı,3,10,8,30
KIRKLARELI,MERKEZ,Kekik,3,10,8,30
KIRKLARELI,MERKEZ,Kiryoncası,3,10,8,30
KIRKLARELI,MERKEZ,Konturan,3,10,8,30
KIRKLARELI,MERKEZ,Tırfıl,3,10,8,30
KIRKLARELI,MERKEZ,Çiğdem,3,10,8,30
KIRKLARELI,MERKEZ,Üçgül,3,10,8,30
KIRKLARELI,P. HISAR,Akasya,3,15,10,15
KIRKLARELI,P. HISAR,Ayçiçeği,3,15,10,15
KIRKLARELI,P. HISAR,Ballıbaba,3,15,10,15
KIRKLARELI,P. HISAR,Hardal,3,15,10,15
KIRKLARELI,P. HISAR,Kabak,3,15,10,15
KIRKLARELI,P. HISAR,Karaçalı,3,15,10,15
KIRKLARELI,P. HISAR,Meyve Ağaçları,3,15,10,15
KIRKLARELI,P. HISAR,Tırfıl,3,15,10,15
KIRKLARELI,P. HISAR,Y. Fiğ,3,15,10,15
KIRKLARELI,P. HISAR,Y. Hane,3,15,10,15
KIRKLARELI,P.KÖY,Akasya,4,10,5,30
KIRKLARELI,P.KÖY,Ayçiçeği,7,1,8,30
KIRKLARELI,P.KÖY,Baldıran,3,15,4,30
KIRKLARELI,P.KÖY,Ballıbab A,3,15,4,30
KIRKLARELI,P.KÖY,Elma,4,10,5,30
KIRKLARELI,P.KÖY,Erik,4,10,5,30
KIRKLARELI,P.KÖY,Fiğ,5,1,7,30
KIRKLARELI,P.KÖY,Hardal,3,15,4,30
KIRKLARELI,P.KÖY,Ihlamur,4,10,5,30
KIRKLARELI,P.KÖY,Kantoron,3,15,4,30
KIRKLARELI,P.KÖY,Karaçalı,4,10,5,30
KIRKLARELI,P.KÖY,Karaçalı,5,1,8,1
KIRKLARELI,P.KÖY,Katırtıtnağı,3,15,4,30
KIRKLARELI,P.KÖY,Kekik,3,15,4,30
KIRKLARELI,P.KÖY,Konala,7,1,8,30
KIRKLARELI,P.KÖY,Mera Kırmızısı Çalısı,5,1,8,1
KIRKLARELI,P.KÖY,Mera Kırmızısı Çalısı,7,1,8,30
KIRKLARELI,P.KÖY,Tırfıl,5,1,7,30
KIRKLARELI,P.KÖY,Vişne,4,10,5,30
KIRKLARELI,P.KÖY,Yonca,5,1,7,30
KIRKLARELI,P.KÖY,Çiğdem,3,15,4,30
KIRKLARELI,P.KÖY,Üçgül,5,1,7,30
KIRKLARELI,P.KÖY,Şeftal I,4,10,5,30
KIRKLARELI,VIZE,Adaçayı,3,15,6,10
KIRKLARELI,VIZE,Akasya,3,15,6,10
KIRKLARELI,VIZE,Akasya,3,15,8,15
KIRKLARELI,VIZE,Akçaağaç,3,15,6,10
KIRKLARELI,VIZE,Ayçiçeği,3,15,8,15
KIRKLARELI,VIZE,Böğürtle N,3,15,6,10
KIRKLARELI,VIZE,Böğürtlen,3,15,8,15
KIRKLARELI,VIZE,Fiğ,3,15,8,15
KIRKLARELI,VIZE,Fındık,3,15,6,10
KIRKLARELI,VIZE,Hardal,3,15,6,10
KIRKLARELI,VIZE,Hardal,3,15,8,15
KIRKLARELI,VIZE,Ihlamur,3,15,6,10
KIRKLARELI,VIZE,Karaağaç,3,15,6,10
KIRKLARELI,VIZE,Kekik,3,15,6,10
KIRKLARELI,VIZE,Kekik,3,15,8,15
KIRKLARELI,VIZE,Korunga,3,15,8,15
KIRKLARELI,VIZE,Kızılcık,3,15,6,10
KIRKLARELI,VIZE,Papatya,3,15,6,10
KIRKLARELI,VIZE,Tırfıl,3,15,6,10
KIRKLARELI,VIZE,Çam,3,15,6,10
KIRŞEHIR,AKPINAR,Ayçiçek,6,10,7,25
KIRŞEHIR,AKPINAR,Ballıbaba,4,25,6,20
KIRŞEHIR,AKPINAR,Civan Perçemi,5,20,7,25
KIRŞEHIR,AKPINAR,Deve Dikeni,5,1,7,30
KIRŞEHIR,AKPINAR,Ebegümeci,5,1,6,30
KIRŞEHIR,AKPINAR,Geven,4,25,7,15
KIRŞEHIR,AKPINAR,Hardal,4,25,6,20
KIRŞEHIR,AKPINAR,Kadıbaşı,5,25,7,20
KIRŞEHIR,AKPINAR,Karahindi Bağ (Karahindiba),4,10,5,20
KIRŞEHIR,AKPINAR,Kekik,5,20,7,10
KIRŞEHIR,AKPINAR,Korunga,5,5,7,10
KIRŞEHIR,AKPINAR,Kuşgözü,5,20,7,15
KIRŞEHIR,AKPINAR,Melissa,5,15,7,10
KIRŞEHIR,AKPINAR,Meyve Ağaçları,4,5,5,25
KIRŞEHIR,AKPINAR,Peygamber Çiçeği,5,20,7,20
KIRŞEHIR,AKPINAR,Siğır Kuyruğu,5,25,8,20
KIRŞEHIR,AKPINAR,Çakır Dikeni,5,1,7,25
KIRŞEHIR,AKPINAR,Ökse Otu,5,20,7,20
KIRŞEHIR,AKPINAR,Üzerlik Otu,5,15,7,30
KIRŞEHIR,AKÇAKENT,Ayçiçeği,6,10,7,25
KIRŞEHIR,AKÇAKENT,Fiğ,5,10,6,25
KIRŞEHIR,AKÇAKENT,Kekik,5,20,7,10
KIRŞEHIR,AKÇAKENT,Korunga,5,5,7,10
KIRŞEHIR,AKÇAKENT,Nane,5,20,7,15
KIRŞEHIR,AKÇAKENT,Reyhan,6,10,7,25
KIRŞEHIR,AKÇAKENT,Yonca,5,20,7,20
KIRŞEHIR,BOZTEPE,Ayçiçeği,6,10,7,25
KIRŞEHIR,BOZTEPE,Fiğ,5,10,6,25
KIRŞEHIR,BOZTEPE,Geven,4,25,7,15
KIRŞEHIR,BOZTEPE,Hardal,4,25,6,20
KIRŞEHIR,BOZTEPE,Korunga,5,5,7,10
KIRŞEHIR,BOZTEPE,Meyve Ağacı,4,5,5,25
KIRŞEHIR,BOZTEPE,Peygamber Çiçeği,5,20,7,20
KIRŞEHIR,BOZTEPE,Yonca,5,20,7,20
KIRŞEHIR,KAMAN,Akdiken,5,1,5,30
KIRŞEHIR,KAMAN,Alıç,4,30,5,25
KIRŞEHIR,KAMAN,Ballıbaba,5,10,6,30
KIRŞEHIR,KAMAN,Ceviz,5,15,6,15
KIRŞEHIR,KAMAN,Deve Dikeni,5,15,9,1
KIRŞEHIR,KAMAN,Gelin Düğmesi,5,20,8,20
KIRŞEHIR,KAMAN,Geven,5,1,9,15
KIRŞEHIR,KAMAN,Kantaron,6,10,8,15
KIRŞEHIR,KAMAN,Katır Tırnağı,5,15,7,15
KIRŞEHIR,KAMAN,Siğir Kuyruğu,6,1,9,10
KIRŞEHIR,KAMAN,Sütleğen,5,15,7,15
KIRŞEHIR,KAMAN,Yonca,6,1,8,20
KIRŞEHIR,KAMAN,Zerdeli Dikeni,5,20,9,10
KIRŞEHIR,KAMAN,İğde,5,10,5,30
KIRŞEHIR,MERKEZ,Ayçiçek,6,10,7,25
KIRŞEHIR,MERKEZ,Badem,4,5,5,25
KIRŞEHIR,MERKEZ,Elma,4,5,5,25
KIRŞEHIR,MERKEZ,Erik,4,5,5,25
KIRŞEHIR,MERKEZ,Geven,4,25,7,15
KIRŞEHIR,MERKEZ,Kekik,5,20,7,10
KIRŞEHIR,MERKEZ,Kiraz,4,5,5,25
KIRŞEHIR,MERKEZ,Korunga,5,5,7,10
KIRŞEHIR,MERKEZ,Kuş Gözü,5,20,7,15
KIRŞEHIR,MERKEZ,Melissa,5,15,7,10
KIRŞEHIR,MERKEZ,İğde,4,5,5,25
KIRŞEHIR,MUCUR,Fiğ,5,10,6,25
KIRŞEHIR,MUCUR,Geven,4,25,7,15
KIRŞEHIR,MUCUR,Hardal,4,25,6,20
KIRŞEHIR,MUCUR,Korunga,5,5,7,10
KIRŞEHIR,MUCUR,Meyve Ağaçları,4,5,5,25
KIRŞEHIR,MUCUR,Yonca,5,20,7,20
KIRŞEHIR,ÇIÇEKDAĞI,Ayçiçeği,6,10,7,25
KIRŞEHIR,ÇIÇEKDAĞI,Ceviz,5,10,6,10
KIRŞEHIR,ÇIÇEKDAĞI,Fiğ,5,10,6,25
KIRŞEHIR,ÇIÇEKDAĞI,Geven,4,25,7,15
KIRŞEHIR,ÇIÇEKDAĞI,Hardal,4,25,6,20
