il,ilce,mahalle,lat,lon
VAN,ERCİŞ,GEDİKDİBİ,39.0543943,43.1453037
VAN,ERCİŞ,GERGİLİ,39.3139923,43.387539
VAN,ERCİŞ,GÖKOĞLAN,39.0895,43.0157387
VAN,ERCİŞ,GÖLAĞZI,38.9972583,43.3538931
VAN,ERCİŞ,GÖRÜŞLÜ,39.0288398,43.2245852
VAN,ERCİŞ,GÖZÜTOK,39.091538,43.3159287
VAN,ERCİŞ,GÜLTEPE,39.142002,43.1396247
VAN,ERCİŞ,GÜMÜŞOLUK,39.141655,43.1550367
VAN,ERCİŞ,HACIKAŞ,39.132309,43.4163317
VAN,ERCİŞ,HASANABDAL,39.2034,43.3733777
VAN,ERCİŞ,HAYDARBEY,39.0104137,43.4221332
VAN,ERCİŞ,HOCAALİ,39.114772,43.4857516
VAN,ERCİŞ,KADİRASKER,39.0299818,43.4189578
VAN,ERCİŞ,KARATAVUK,38.9682289,43.0642822
VAN,ERCİŞ,KARDOĞAN,39.247462,43.2676707
VAN,ERCİŞ,KARLIYAYLA,39.0006269,43.0877617
VAN,ERCİŞ,KASIMBAĞI,38.9923523,43.3352179
VAN,ERCİŞ,KAYABOYUN,39.0800536,43.1042219
VAN,ERCİŞ,KEKLİKOVA,39.0679755,43.4450651
VAN,ERCİŞ,KEKİKSIRTI,39.132412,43.311165
VAN,ERCİŞ,KIRKDEĞİRMEN,39.00399,43.1189147
VAN,ERCİŞ,KIRKPINAR,39.1157807,43.1567506
VAN,ERCİŞ,KIZILÖREN,39.1292295,43.5455137
VAN,ERCİŞ,KOCAPINAR,39.0991672,43.203523
VAN,ERCİŞ,KOÇKÖPRÜ,39.1159406,43.331399
VAN,ERCİŞ,KÖYCÜK,39.222637,43.2726277
VAN,ERCİŞ,MAĞARA,39.2343727,43.2397892
VAN,ERCİŞ,NİŞANCI,39.0648657,43.2848555
VAN,ERCİŞ,ORTAYAYLA,39.089176,43.0615337
VAN,ERCİŞ,OYALI,39.094597,43.3575737
VAN,ERCİŞ,PAYKÖY,39.1055099,43.5104789
VAN,ERCİŞ,PINARLI,39.1530838,43.1892018
VAN,ERCİŞ,SABANBÜKEN,39.1633022,43.4509074
VAN,ERCİŞ,SALMANAĞA,39.0457757,43.4328689
VAN,ERCİŞ,SÖĞÜTLÜ,39.242142,43.2934637
VAN,ERCİŞ,TAŞEVLER,39.036639,43.1587022
VAN,ERCİŞ,TAŞKAPI,39.2738745,43.4316566
VAN,ERCİŞ,TAŞLIÇAY,39.0351249,43.1201878
VAN,ERCİŞ,TEKEVLER,39.0064345,43.3797401
VAN,ERCİŞ,TEKLER,38.975822,43.1354977
VAN,ERCİŞ,TOPRAKLI,39.0463949,43.5279235
VAN,ERCİŞ,ULUPAMİR,39.1925593,43.283352
VAN,ERCİŞ,UNCULAR,39.1169652,43.2508891
VAN,ERCİŞ,VANYOLU,39.0256188,43.36679689999999
VAN,ERCİŞ,YALINDAM,39.2615264,43.3912745
VAN,ERCİŞ,YANKITEPE,39.1852092,43.6140694
VAN,ERCİŞ,YETİŞEN,39.133182,43.1956667
VAN,ERCİŞ,YILANLI,39.157947,43.4335317
VAN,ERCİŞ,YOLDERE,39.060574,43.2220607
VAN,ERCİŞ,YUKARIAKÇAGEDİK,39.128368,43.10641069999999
VAN,ERCİŞ,YUKARIIŞIKLI,39.066898,43.33992669999999
VAN,ERCİŞ,YÖRELİ,39.2692717,43.3815885
VAN,ERCİŞ,YÜNÖREN,39.162506,43.4232587
VAN,ERCİŞ,ÇAKIRBEY,39.1536827,43.3593004
VAN,ERCİŞ,ÇATAKDİBİ,39.042419,43.3020927
VAN,ERCİŞ,ÇATALTEPE,39.123833,43.0900487
VAN,ERCİŞ,ÇELEBİBAĞI,38.9846319,43.311996
VAN,ERCİŞ,ÇETİNTAŞ,39.0969536,43.1716018
VAN,ERCİŞ,ÇINARLI,39.0071698,43.3487432
VAN,ERCİŞ,ÇOBANDÜZÜ,39.099281,43.2633887
VAN,ERCİŞ,ÇUBUKLU,39.107655,43.2921177
VAN,ERCİŞ,ÇİMEN,39.017879,43.1224737
VAN,ERCİŞ,ÖRENE,39.010638,43.3185464
VAN,ERCİŞ,İKİZÇALI,39.167942,43.3942517
VAN,ERCİŞ,İŞBAŞI,39.1673714,43.3647381
VAN,ERCİŞ,ŞEHİRPAZAR,39.2318446,43.4189812
VAN,ERCİŞ,ŞEREFLİ,39.056316,43.0418847
VAN,GEVAŞ,ABALI,38.2826961,43.2095212
VAN,GEVAŞ,ALADÜZ,38.2911313,43.1859841
VAN,GEVAŞ,ALTINSAÇ,38.4060994,42.8913675
VAN,GEVAŞ,ANAKÖY,38.2833008,42.7592647
VAN,GEVAŞ,ATALAN,38.305622,43.1550075
VAN,GEVAŞ,AYDINOCAK,38.3927291,42.8423656
VAN,GEVAŞ,BAHÇELİEVLER,38.2951995,43.1159305
VAN,GEVAŞ,BARIŞIK,38.3724888,42.8015189
VAN,GEVAŞ,BAĞLAMA,38.2980003,42.9091388
VAN,GEVAŞ,DALDERE,38.283974,42.735092
VAN,GEVAŞ,DAĞYÖRE,38.2465222,43.0445706
VAN,GEVAŞ,DEREAĞZI,38.3328529,42.9685946
VAN,GEVAŞ,DEĞİRMİTAŞ,38.3440969,42.8499934
VAN,GEVAŞ,DOKUZAĞAÇ,38.2946945,43.0272307
VAN,GEVAŞ,DİLMETAŞ,38.2978889,42.959655
VAN,GEVAŞ,ELMALI,38.2908208,43.0902994
VAN,GEVAŞ,GÖRÜNDÜ,38.3449175,42.9176998
VAN,GEVAŞ,GÜNDOĞAN,38.2922456,43.295929
VAN,GEVAŞ,GÜZELKONAK,38.3107593,42.9800186
VAN,GEVAŞ,HASBEY,38.3423415,42.8924271
VAN,GEVAŞ,HİŞET,38.3112384,43.1122935
VAN,GEVAŞ,KARŞIYAKA,38.3045454,43.1089997
VAN,GEVAŞ,KAYALAR,38.255033,42.9725646
VAN,GEVAŞ,KAZANÇ,38.277798,42.920105
VAN,GEVAŞ,KIZILTAŞ,38.3019962,43.2468394
VAN,GEVAŞ,KOÇAK,38.266827,42.909649
VAN,GEVAŞ,KURULTU,38.2793789,42.934668
VAN,GEVAŞ,KUŞLUK,38.3512683,42.8160598
VAN,GEVAŞ,ORTA,38.2906355,43.1103086
VAN,GEVAŞ,PINARBAŞI,38.288247,43.0696731
VAN,GEVAŞ,SELİMİYE,38.2917892,43.1283116
VAN,GEVAŞ,TÖRELİ,38.2850846,42.8264756
VAN,GEVAŞ,TİMAR,38.399174,42.829357
VAN,GEVAŞ,UĞURVEREN,38.3389727,43.1668787
VAN,GEVAŞ,YANIKÇAY,38.2578761,42.8967835
VAN,GEVAŞ,YEMİŞLİK,38.2966743,42.9279468
VAN,GEVAŞ,YOLDÖNDÜ,38.3910807,42.8026117
VAN,GEVAŞ,YUVA,38.320606,42.906761
VAN,GEVAŞ,İKİZLER,38.2833582,42.9789021
VAN,GEVAŞ,İNKÖY,38.454124,42.854469
VAN,GÜRPINAR,AKBULUT,38.3027531,43.6817394
VAN,GÜRPINAR,AKDOĞU,37.8439292,43.3804913
VAN,GÜRPINAR,AKPINAR,38.3248581,43.4097719
VAN,GÜRPINAR,ALNIAK,38.2201744,43.7129153
VAN,GÜRPINAR,ARINDI,38.1357197,43.8293262
VAN,GÜRPINAR,AŞAĞIKAYMAZ,38.3212589,43.3855801
VAN,GÜRPINAR,BAĞRIYANIK,38.201168,43.580723
VAN,GÜRPINAR,BEŞBUDAK,37.896931,43.356796
VAN,GÜRPINAR,BOZYİĞİT,38.3860894,43.5716057
VAN,GÜRPINAR,BÖLMEÇALI,38.2478957,43.5942157
VAN,GÜRPINAR,BÜKEÇ,37.9349985,43.2806238
VAN,GÜRPINAR,CEVİZALAN,38.4052268,43.8005864
VAN,GÜRPINAR,CUMHURİYET,38.321525,43.4019184
VAN,GÜRPINAR,DAĞSEVEN,38.0376856,43.3188155
VAN,GÜRPINAR,DEĞİRMENDÜZÜ,38.3239154,43.3933139
VAN,GÜRPINAR,DOLAYLI,38.025456,43.632023
VAN,GÜRPINAR,DOLUÇIKIN,38.154636,43.851337
VAN,GÜRPINAR,DİKBIYIK,37.891553,43.3972128
VAN,GÜRPINAR,ELAÇMAZ,38.4666673,43.9883678
VAN,GÜRPINAR,ERKALDI,38.3540175,43.5503141
VAN,GÜRPINAR,GEZİYURT,38.0072545,43.4930567
VAN,GÜRPINAR,GEÇERLİ,38.028957,43.381966
VAN,GÜRPINAR,GÖLARDI,38.432278,43.5500528
VAN,GÜRPINAR,GÜLEÇLER,38.113949,43.704384
VAN,GÜRPINAR,GÜNBAŞI,38.3155209,43.7292214
VAN,GÜRPINAR,GİYİMLİ,38.1998652,43.7316553
VAN,GÜRPINAR,HOŞAB,38.3167191,43.7967696
VAN,GÜRPINAR,IŞIKPINAR,38.3220694,43.6148858
VAN,GÜRPINAR,KALKANLI,37.8694382,43.4183527
VAN,GÜRPINAR,KAPÇIK,37.9702826,43.6161561
VAN,GÜRPINAR,KARAKOÇ,38.4054082,43.8754834
VAN,GÜRPINAR,KILIÇTUTAN,37.8774136,43.5763627
VAN,GÜRPINAR,KIRKGEÇİT,38.1383209,43.4964827
VAN,GÜRPINAR,KOYUNYATAĞI,38.3430178,43.4200065
VAN,GÜRPINAR,KOÇGÜDEN,38.159736,43.6473667
VAN,GÜRPINAR,KUŞDAĞI,38.24567,43.457039
VAN,GÜRPINAR,MOLLAHÜSEYİN,38.2775896,43.7710096
VAN,GÜRPINAR,MURATALDI,38.2561043,43.8546215
VAN,GÜRPINAR,ONGUN,38.4246402,43.6668617
VAN,GÜRPINAR,ORTAKÖY,38.3646735,43.6337601
VAN,GÜRPINAR,OTBİÇER,38.3178692,43.4352053
VAN,GÜRPINAR,OĞULDAMI,38.011737,43.395111
VAN,GÜRPINAR,PARMAKKAPI,38.3018123,43.4316164
VAN,GÜRPINAR,SAKALAR,38.2840603,43.3369946
VAN,GÜRPINAR,SAPAKONAK,38.213581,43.609974
VAN,GÜRPINAR,SAVACIK,38.4115017,43.617336
VAN,GÜRPINAR,SEVİNDİK,38.3023456,43.8713429
VAN,GÜRPINAR,SICAKSU,37.8429416,43.5456073
VAN,GÜRPINAR,SÜTLÜCE,38.3981478,43.967742
VAN,GÜRPINAR,TAŞDÖNDÜREN,38.258977,43.814015
VAN,GÜRPINAR,TAŞLIYAZI,37.9661981,43.2872953
VAN,GÜRPINAR,TEPEGÖREN,38.35898,43.8884869
VAN,GÜRPINAR,TOPSAKAL,38.3404106,44.0277604
VAN,GÜRPINAR,TOPYILDIZ,37.8766252,43.4550025
VAN,GÜRPINAR,TOPÇUDEĞİRMENİ,37.9473144,43.6267513
VAN,GÜRPINAR,TUTAK,38.027233,43.792652
VAN,GÜRPINAR,TUTMAÇ,38.2512134,43.7076644
VAN,GÜRPINAR,UMUT,38.4877506,43.8475176
VAN,GÜRPINAR,UZUNGEDİK,38.2582371,43.9699291
VAN,GÜRPINAR,YALINCA,37.8640234,43.5283141
VAN,GÜRPINAR,YARAMIŞ,38.3912027,43.8493196
VAN,GÜRPINAR,YATAĞAN,38.3300716,43.4874224
VAN,GÜRPINAR,YEDİSALKIM,38.185966,43.700932
VAN,GÜRPINAR,YOLAŞAN,38.3831467,43.520409
VAN,GÜRPINAR,YOLDÜŞTÜ,38.1529737,43.5523575
VAN,GÜRPINAR,YUKARIKAYMAZ,38.303443,43.3782889
VAN,GÜRPINAR,YURTBAŞI,38.230686,43.786045
VAN,GÜRPINAR,ZERNEK,38.3468453,43.6293362
VAN,GÜRPINAR,ÇAKINLI,38.3311747,43.4677397
VAN,GÜRPINAR,ÇATAKDİBİ,38.049915,43.718052
VAN,GÜRPINAR,ÇAVUŞTEPE,38.3476702,43.4501731
VAN,GÜRPINAR,ÇEPKENLİ,37.8649451,43.6734109
VAN,GÜRPINAR,ÇÖREKLİ,38.3638123,43.7984005
VAN,GÜRPINAR,ÖRMELİ,38.1176774,43.5117794
VAN,GÜRPINAR,ÖVEÇLİ,38.3923,43.941936
VAN,GÜRPINAR,ÖZLÜCE,38.065769,43.449825
VAN,GÜRPINAR,ÜÇDOĞAN,37.8593267,43.6287821
VAN,GÜRPINAR,ÜÇGEN,38.3770665,43.7435409
VAN,MURADİYE,ADAKLI,38.9260007,43.8365841
VAN,MURADİYE,AKBULAK,38.821129,43.6958497
VAN,MURADİYE,AKÇAÇAY,38.792862,43.812252
VAN,MURADİYE,ALKASNAK,38.9737027,43.6435269
VAN,MURADİYE,AÇIKYOL,38.9710073,43.7122394
VAN,MURADİYE,AŞAĞIARGIT,39.0359534,43.7778193
VAN,MURADİYE,BABACAN,39.1031009,43.7697602
VAN,MURADİYE,BALAKLI,38.9565624,43.7275349
VAN,MURADİYE,BEYDAĞI,38.9176476,43.783112
VAN,MURADİYE,BEŞPARMAK,38.859634,43.7736777
VAN,MURADİYE,DAĞÖREN,38.7789625,43.7743595
VAN,MURADİYE,DEVETAŞ,39.1228163,43.7377324
VAN,MURADİYE,DOĞANGÜN,38.7659707,43.7167355
VAN,MURADİYE,DÜRÜKKAŞ,38.9543293,43.6799514
VAN,MURADİYE,ERİŞEN,38.812915,43.6313739
VAN,MURADİYE,ESENKOÇ,38.8253525,43.6507325
VAN,MURADİYE,FATİH,38.9781694,43.7755908
VAN,MURADİYE,FEVZİ ÇAKMAK,38.9924302,43.7654413
VAN,MURADİYE,GÖNDERME,39.0907633,43.812268
VAN,MURADİYE,GÖRECEK,39.0826213,43.7446794
VAN,MURADİYE,GÜLLÜÇİMEN,39.151501,43.670505
VAN,MURADİYE,GÜLTEPE,38.9097745,43.8371963
VAN,MURADİYE,GÜMÜŞTEPE,39.088665,43.835869
VAN,MURADİYE,KANDAHAR,38.9961575,43.7650358
VAN,MURADİYE,KARAHAN,38.9485225,43.6589883
VAN,MURADİYE,KARAOĞLAN,38.9850416,43.7695612
VAN,MURADİYE,KEMERKÖPRÜ,39.034452,43.7407969
VAN,MURADİYE,KEÇİKIRAN,38.971121,43.6340384
VAN,MURADİYE,KOCASABAN,38.902851,43.6873617
VAN,MURADİYE,KUŞÇU,38.799316,43.645405
VAN,MURADİYE,KÖŞK,38.932278,43.7222967
VAN,MURADİYE,OTLAKBAŞI,38.839695,43.6863437
VAN,MURADİYE,OVAPINAR,38.9229938,43.6509477
VAN,MURADİYE,SARIMEMET,38.789726,43.71891
VAN,MURADİYE,SÜRÜYOLU,38.7865815,43.6848975
VAN,MURADİYE,TANSU,39.0875324,43.7877576
VAN,MURADİYE,TOPUZARPA,38.8914785,43.7003577
VAN,MURADİYE,ULUŞAR,38.8873254,43.735222
VAN,MURADİYE,YAKINCAK,38.9579738,43.7864617
VAN,MURADİYE,YALINDÜZ,38.9474889,43.7204965
VAN,MURADİYE,YAVUZSELİM,38.9835773,43.7597196
VAN,MURADİYE,YENİŞEHİR,38.9887907,43.7612882
VAN,MURADİYE,YUKARIARGIT,39.029973,43.7983495
VAN,MURADİYE,YUMAKLI,38.9323336,43.7691343
VAN,MURADİYE,ÇAKMAK,38.8183944,43.7968845
VAN,MURADİYE,ÇİÇEKLİ,39.18293,43.716026
VAN,MURADİYE,ÜNSELİ,38.9859816,43.5817159
VAN,MURADİYE,ŞEHİTMEHMETBEY,38.9953213,43.7672726
VAN,SARAY,ATATÜRK ,38.6478468,44.1749953
VAN,SARAY,BAKIŞIK,38.7335289,44.206577
VAN,SARAY,BALTEPE,38.498577,44.126747
VAN,SARAY,BEYARSLAN,38.588398,44.253933
VAN,SARAY,DEĞİRMİGÖL,38.586506,44.158798
VAN,SARAY,DOLUTAŞ,38.611496,44.124535
VAN,SARAY,FERİTMELEN,38.6522039,44.1726779
VAN,SARAY,KAPIKÖY,38.4948682,44.2953567
VAN,SARAY,KARAHİSAR,38.384802,44.1412324
VAN,SARAY,KARGALI,38.427521,44.072479
VAN,SARAY,KAZIMPAŞA,38.6469753,44.1696738
VAN,SARAY,KAZLIGÖL,38.551205,44.217613
VAN,SARAY,KEKİKDÜZÜ,38.3650979,44.0921655
VAN,SARAY,KEPİR,38.4012103,44.0754741
VAN,SARAY,KEÇİKAYASI,38.5086251,44.2397335
VAN,SARAY,KOÇBAŞI,38.398254,44.246086
VAN,SARAY,KURUCAN,38.619896,44.266453
VAN,SARAY,SIRIMLI,38.673534,44.209846
VAN,SARAY,YAMANYURT,38.544743,44.272755
VAN,SARAY,YEŞİLAĞAÇ,38.438709,44.020451
VAN,SARAY,ZİNCİRKIRAN,38.545902,44.111183
VAN,SARAY,ÇARTAK,38.521019,44.058949
VAN,SARAY,ÇAYBAĞI,38.5183007,44.1424482
VAN,SARAY,ÖRENBURÇ,38.4771186,44.1641494
VAN,TUŞBA,ADIGÜZEL,38.692379,43.450813
VAN,TUŞBA,AKÇAÖREN,38.729416,43.496239
VAN,TUŞBA,AKÇİFT,38.8229872,43.5796673
VAN,TUŞBA,ALABAYIR,38.570797,43.396774
VAN,TUŞBA,ALAKÖY,38.6734807,43.2429191
VAN,TUŞBA,ARISU,38.6205885,43.2294975
VAN,TUŞBA,ATMACA,38.6971064,43.2608481
VAN,TUŞBA,AYANIS,38.7014767,43.2131647
VAN,TUŞBA,AŞIT,38.634912,43.3910131
VAN,TUŞBA,BARDAKÇI,38.5708407,43.2633067
VAN,TUŞBA,BAĞDAŞAN,38.8300832,43.5094475
VAN,TUŞBA,BEYÜZÜMÜ,38.5360427,43.38705540000001
VAN,TUŞBA,CANİK,38.8345421,43.4389417
VAN,TUŞBA,DAĞÖNÜ,38.7580145,43.2461928
VAN,TUŞBA,DEREBEY,38.791198,43.4952031
VAN,TUŞBA,DEĞİRMENÖZÜ,38.768192,43.5346928
VAN,TUŞBA,DİBEKDÜZÜ,38.6272876,43.2358799
VAN,TUŞBA,DİLİMLİ,38.669174,43.462299
VAN,TUŞBA,ERMİŞLER,38.8635103,43.5087612
VAN,TUŞBA,ESENPINAR,38.8003148,43.3470044
VAN,TUŞBA,GEDELOVA,38.6000718,43.490559
VAN,TUŞBA,GÖLLÜ,38.7183623,43.3136078
VAN,TUŞBA,GÖLYAZI,38.5846514,43.4634991
VAN,TUŞBA,GÜLSÜNLER,38.681751,43.3743375
VAN,TUŞBA,GÜVENÇLİ,38.7394242,43.3136962
VAN,TUŞBA,HALKALI,38.8299234,43.3188535
VAN,TUŞBA,KALECİK,38.545341,43.338463
VAN,TUŞBA,KARAAĞAÇ,38.8423355,43.4986126
VAN,TUŞBA,KASIMOĞLU,38.6846693,43.415673
VAN,TUŞBA,KELLE,38.867031,43.6462167
VAN,TUŞBA,KOLSATAN,38.64497,43.442669
VAN,TUŞBA,KOZLUCA,38.650341,43.517658
VAN,TUŞBA,KOÇKÖY,38.7060096,43.4943119
VAN,TUŞBA,KUMLUCA,38.8402544,43.4008705
VAN,TUŞBA,MEYDANCIK,38.767204,43.5077293
VAN,TUŞBA,MOLLAKASIM,38.6761363,43.1889588
VAN,TUŞBA,OCAKLI,38.7440327,43.4296166
VAN,TUŞBA,OTLUCA,38.6896029,43.3837637
VAN,TUŞBA,PİRGARİP,38.7610486,43.4090306
VAN,TUŞBA,SATIBEY,38.6883534,43.4826725
VAN,TUŞBA,SAĞLAMTAŞ,38.897236,43.601952
VAN,TUŞBA,TABANLI,38.7578164,43.3658483
VAN,TUŞBA,TEVEKLİ,38.6323849,43.2537011
VAN,TUŞBA,TOPAKTAŞ,38.6040036,43.2415795
VAN,TUŞBA,YALNIZAĞAÇ,38.6800157,43.5205257
VAN,TUŞBA,YAYLIYAKA,38.8184777,43.3679654
VAN,TUŞBA,YEMLİCE,38.7411218,43.4669153
VAN,TUŞBA,YENİKÖŞK,38.6580294,43.3564239
VAN,TUŞBA,YEŞİLKÖY,38.624884,43.2931494
VAN,TUŞBA,YEŞİLSU,38.7805138,43.2931009
VAN,TUŞBA,YUMRUTEPE,38.6794423,43.3089406
VAN,TUŞBA,ÇAKIRBEY,38.905014,43.587521
VAN,TUŞBA,ÇOBANOĞLU,38.5835338,43.44338
VAN,TUŞBA,ÇOLPAN,38.9087283,43.54679
VAN,TUŞBA,ÇOMAKLI,38.617541,43.4841227
VAN,TUŞBA,ÇİTÖREN,38.6000649,43.2165761
VAN,TUŞBA,ÖZKAYNAK,38.6797046,43.3483472
VAN,TUŞBA,ÖZYURT,38.7444881,43.2124968
VAN,TUŞBA,ŞAHGELDİ,38.7699062,43.3469299
VAN,TUŞBA,ŞEMSİBEY,38.5535828,43.3236883
VAN,ÇALDIRAN,AKBAŞAK,38.9669402,43.9513215
VAN,ÇALDIRAN,ALAKAYA,39.2182262,44.0389269
VAN,ÇALDIRAN,ALTIYOL,39.065441,43.9929577
VAN,ÇALDIRAN,ALİKELLE,39.0384351,44.0315608
VAN,ÇALDIRAN,AVCIBAŞI,39.076805,43.9089887
VAN,ÇALDIRAN,AYRANCILAR,39.117271,43.8591717
VAN,ÇALDIRAN,AŞAĞIDİKME,38.98993699999999,44.0948707
VAN,ÇALDIRAN,AŞAĞIGÜLDEREN,39.041117099999994,44.1264847
VAN,ÇALDIRAN,AŞAĞIKUYUCAK,39.14495519999999,44.013290399999995
VAN,ÇALDIRAN,AŞAĞIMUTLU,39.175095,43.9576217
VAN,ÇALDIRAN,AŞAĞIYANIKTAŞ,39.2321581,43.89439959999999
VAN,ÇALDIRAN,AŞAĞIÇANAK,39.03762259999999,43.917057299999996
VAN,ÇALDIRAN,BAŞEĞMEZ,39.2141784,44.0182019
VAN,ÇALDIRAN,BEYAZIT,38.0271809,42.7539145
VAN,ÇALDIRAN,BEYDOĞAN,39.0313526,44.1401281
VAN,ÇALDIRAN,BEZİRHANE,39.100258,44.0109667
VAN,ÇALDIRAN,BURÇAKALAN,39.179384,44.0348339
VAN,ÇALDIRAN,BUĞULUKAYNAK,39.0027453,43.9793181
VAN,ÇALDIRAN,DEMİRCİK,39.1816759,44.0005944
VAN,ÇALDIRAN,DOYUMALAN,39.059944,43.8899947
VAN,ÇALDIRAN,DİREKLİ,38.9556623,44.0178358
VAN,ÇALDIRAN,ERGİNLER,39.161205,43.8815337
VAN,ÇALDIRAN,EVCİLER,39.0032068,43.9289234
VAN,ÇALDIRAN,FATİH SULTAN MEHMET,39.135011,43.8993307
VAN,ÇALDIRAN,GÜLYOLU,38.955483,44.0766437
VAN,ÇALDIRAN,GÜNGÖREN,39.0710406,44.0466541
VAN,ÇALDIRAN,HANGEDİĞİ,39.1805009,44.0605266
VAN,ÇALDIRAN,HANKÖY,39.1294677,43.9864189
VAN,ÇALDIRAN,KALKANDELEN,39.129448,43.9403377
VAN,ÇALDIRAN,KARADULDA,38.9695349,44.0430945
VAN,ÇALDIRAN,KAŞIM,39.088314,44.1295887
VAN,ÇALDIRAN,KILAVUZ,39.1942085,43.9108644
VAN,ÇALDIRAN,KOÇOVASI,39.074505,43.9477347
VAN,ÇALDIRAN,KURTOĞLAN,39.0690345,43.8885453
VAN,ÇALDIRAN,KUSKUNKIRAN,39.1915384,43.8814773
VAN,ÇALDIRAN,KİLİMLİ,39.005688,43.9996527
VAN,ÇALDIRAN,OSMANLI,39.1294971,44.0869069
VAN,ÇALDIRAN,SARIHARMAN,39.0068447,43.9187104
VAN,ÇALDIRAN,SARIÇİMEN,39.1536793,44.1051154
VAN,ÇALDIRAN,SELLİK,39.102737,43.9000547
VAN,ÇALDIRAN,SERPMETAŞ,39.1897853,43.912656
VAN,ÇALDIRAN,SOĞUKSU,39.2490174,44.0416343
VAN,ÇALDIRAN,SUNGUR,39.0536485,44.0831651
VAN,ÇALDIRAN,TEKİNDERE,38.9228534,44.0448278
VAN,ÇALDIRAN,TEMRENLİ,39.068218,44.1327237
VAN,ÇALDIRAN,TOPRAKSEVEN,39.208051,44.0448216
VAN,ÇALDIRAN,UMUTTEPE,39.125828,44.0618467
VAN,ÇALDIRAN,YASSITEPE,39.1238039,43.9601292
VAN,ÇALDIRAN,YAYKILIÇ,39.0115046,44.0425967
VAN,ÇALDIRAN,YAĞIBASAN,39.1109527,43.9926552
VAN,ÇALDIRAN,YENİYAKA,39.0586921,44.0170307
VAN,ÇALDIRAN,YUKARIDİKME,39.01490059999999,44.11990149999999
VAN,ÇALDIRAN,YUKARIGÜLDEREN,39.03461769999999,44.1132968
VAN,ÇALDIRAN,YUKARIMUTLU,39.184459999999994,43.9513547
VAN,ÇALDIRAN,YUKARISAĞMALLI,38.9130884,43.96406879999999
VAN,ÇALDIRAN,YUKARIYANIKTAŞ,39.2309031,43.877579
VAN,ÇALDIRAN,YUKARIÇANAK,39.02265500000001,43.9219657
VAN,ÇALDIRAN,YUVACIK,38.9971045,43.9340397
VAN,ÇALDIRAN,YÜCELEN,38.9617564,44.1132992
VAN,ÇALDIRAN,ZÜLFİBULAK,39.066387,44.0286873
VAN,ÇALDIRAN,ÇUBUKLU,39.0789751,44.0851997
VAN,ÇALDIRAN,İNCEALAN,39.0465649,43.9045241
VAN,ÇALDIRAN,İSMAİLBABA,39.0187103,44.0959337
VAN,ÇALDIRAN,ŞEHİT JANDARMA BİNBAŞI KIVANÇ CESUR,39.143724399999996,43.91220849999999
VAN,ÇATAK,ADNAN MENDERES,38.0038056,43.0621146
VAN,ÇATAK,AKÇABÜK,38.0403286,43.0357002
VAN,ÇATAK,ALACAYAR,38.0287772,43.1547628
VAN,ÇATAK,ATLIHAN,37.9188333,42.8211168
VAN,ÇATAK,AĞAÇLIK,38.1586497,43.1895992
VAN,ÇATAK,AŞAĞINARLICA,38.1319619,43.0970255
VAN,ÇATAK,BAHÇELİEVLER,38.0148245,43.055318
VAN,ÇATAK,BOYUNPINAR,38.1718171,43.2292495
VAN,ÇATAK,BİLGİ,38.096062,43.26091
VAN,ÇATAK,CUMHURİYET,38.0078549,43.0612886
VAN,ÇATAK,DALBASTI,37.9036996,42.941913
VAN,ÇATAK,DEREBAŞI,38.193337,43.234375
VAN,ÇATAK,DOKUZDAM,37.8556155,43.1959631
VAN,ÇATAK,ELİAÇIK,38.0387386,43.1268161
VAN,ÇATAK,GÖRENTAŞ,38.1412809,43.1760845
VAN,ÇATAK,HACIOSMAN,38.0043804,43.0671358
VAN,ÇATAK,IŞINLI,38.0386456,43.1053625
VAN,ÇATAK,KARŞIYAKA,38.0121205,43.0749135
VAN,ÇATAK,KAÇIT,37.932114,42.987392
VAN,ÇATAK,KONALGA,37.8736224,43.0501752
VAN,ÇATAK,KORULU,38.0003203,42.9423165
VAN,ÇATAK,NARLI,37.8834862,42.9692487
VAN,ÇATAK,ONAĞIL,38.2260827,43.2568606
VAN,ÇATAK,SELÇUKLU,38.0211933,43.0530703
VAN,ÇATAK,SIRMALI,37.8359982,43.2162112
VAN,ÇATAK,SUGELDİ,37.8751332,42.993903
VAN,ÇATAK,SÖZVEREN,37.9897518,43.0807753
VAN,ÇATAK,TEKNECİK,38.1418773,43.2106857
VAN,ÇATAK,TOYGA,37.9948512,43.0612777
VAN,ÇATAK,UZUNTEKNE,38.1574636,43.080689
VAN,ÇATAK,YUKARINARLICA,38.1279495,43.0400859
VAN,ÇATAK,ÇILGA,38.0212863,42.9643857
VAN,ÇATAK,ÖVECEK,37.904034,42.8834821
VAN,ÖZALP,AKSORGUÇ,38.818638,43.986874
VAN,ÖZALP,ALTINBOĞA,38.6946278,43.9704818
VAN,ÖZALP,AŞAĞIAKÇAGÜL,38.8720796,43.9077231
VAN,ÖZALP,AŞAĞIBALÇIKLI,38.9041357,44.1287309
VAN,ÖZALP,AŞAĞIKOÇKIRAN,38.870861,44.179073
VAN,ÖZALP,AŞAĞIMOLLAHASAN,38.6534303,43.8973556
VAN,ÖZALP,AŞAĞITULGALI,38.7792917,44.2229126
VAN,ÖZALP,AŞAĞIYORGANLI,38.888603,44.081039
VAN,ÖZALP,BAĞRIAÇIK,38.527309,43.952106
