İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
İstanbul,Çatalca,Kolza Kanola,1 Mayıs,15 Haziran
İstanbul,Çatalca,Ayçiçeği,15 Haziran,15 Temmuz
İstanbul,Çatalca,Ihlamur,15 Haziran,15 Temmuz
İstanbul,Çatalca,Püren,1 Eylül,1 Ekim
İstanbul,Eyüpsultan,Ballı Baba,15 Mart,15 Haziran
İstanbul,Eyüpsultan,Fındık,15 Şubat,15 Mart
İstanbul,Eyüpsultan,Kızılcık,15 Şubat,15 Nisan
İstanbul,Eyüpsultan,Akasya,15 Nisan,15 Mayıs
İstanbul,Eyüpsultan,Ihlamur,15 Nisan,15 Mayıs
İstanbul,Eyüpsultan,Üskül,15 Mayıs,15 Mayıs
İstanbul,Eyüpsultan,Kestane,15 Mayıs,15 Haziran
İstanbul,Eyüpsultan,Kantaron,15 Mayıs,15 Eylül
İstanbul,Eyüpsultan,Meşe,15 Ağustos,15 Ağustos
İstanbul,Eyüpsultan,Funda,15 Ekim,15 Kasım
İstanbul,Eyüpsultan,Kocayemiş,15 Ekim,15 Kasım
İstanbul,Eyüpsultan,Püren,15 Ekim,15 Kasım
İstanbul,Başakşehir,Akasya,1 Mayıs,20 Mayıs
İstanbul,Başakşehir,Kanola,1 Nisan,1 Mayıs
İstanbul,Başakşehir,Püren,1 Nisan,1 Mayıs
İstanbul,Başakşehir,Karaçalı,15 Mart,5 Nisan
İstanbul,Başakşehir,Püren,1 Ekim,1 Kasım
İstanbul,Başakşehir,Ayçiçeği,15 Temmuz,15 Ağustos
İstanbul,Arnavutköy,Kızılcık,20 Şubat,10 Mart
İstanbul,Arnavutköy,Ballı Baba,15 Mart,10 Mayıs
İstanbul,Arnavutköy,Erik,15 Mart,30 Mart
İstanbul,Arnavutköy,Beyaz Püren,15 Mart,15 Nisan
İstanbul,Arnavutköy,Üçgül,10 Nisan,1 Eylül
İstanbul,Arnavutköy,Elma,10 Mayıs,30 Mayıs
İstanbul,Arnavutköy,Akasya,10 Mayıs,30 Mayıs
İstanbul,Arnavutköy,Muşmula,10 Mayıs,1 Haziran
İstanbul,Arnavutköy,Defne,10 Mart,10 Nisan
İstanbul,Arnavutköy,Kuşburnu,15 Mayıs,1 Haziran
İstanbul,Arnavutköy,Karaçalı,10 Nisan,10 Mayıs
İstanbul,Arnavutköy,Ahlat,1 Nisan,20 Nisan
İstanbul,Arnavutköy,Kanola,5 Nisan,30 Nisan
İstanbul,Arnavutköy,Oğul Otu(Melisa),20 Haziran,1 Eylül
İstanbul,Arnavutköy,Püren,1 Eylül,1 Kasım
İstanbul,Arnavutköy,Sarmaşık,1 Eylül,1 Ekim
İstanbul,Arnavutköy,Deve Dikeni,5 Temmuz,10 Ağustos
İstanbul,Arnavutköy,Geyik Dikeni,10 Nisan,10 Haziran
İstanbul,Arnavutköy,Kocayemiş,5 Ekim,30 Aralık
İstanbul,Arnavutköy,Meşe,5 Temmuz,25 Ağustos
İstanbul,Şile,Kestane,20 Mayıs,30 Haziran
İstanbul,Şile,İhlamur,10 Haziran,25 Temmuz
İstanbul,Şile,Meşe (salgı),10 Nisan,20 Mayıs
İstanbul,Şile,Sonbahar Püreni,01 Temmuz,31 Ekim
İstanbul,Şile,Üçgül,01 Nisan,30 Eylül
İstanbul,Şile,Yonca,01 Mayıs,30 Eylül
İstanbul,Şile,Korunga,01 Mayıs,31 Temmuz
İstanbul,Şile,Fiğ,01 Nisan,30 Haziran
İstanbul,Sultanbeyli,Erik,1 Nisan,30 Mayıs
İstanbul,Sultanbeyli,Çiğdem,1 Nisan,30 Haziran
İstanbul,Sultanbeyli,Sığır Kuyruğu,1 Mayıs,30 Haziran
İstanbul,Sultanbeyli,Kestane,1 Mayıs,30 Temmuz
İstanbul,Sultanbeyli,Püren,1 Mayıs,30 Temmuz
İstanbul,Sultanbeyli,Kocayemiş,1 Mayıs,30 Temmuz
İstanbul,Sultanbeyli,Ballıbaba,1 Mayıs,30 Temmuz
İstanbul,Sultanbeyli,Karabaş,1 Mayıs,30 Temmuz
İstanbul,Sultanbeyli,Böğürtlen,1 Mayıs,30 Temmuz
İstanbul,Kartal,Elma,1 Nisan,20 Mayıs
İstanbul,Kartal,Püren,15 Ağustos,1 Ekim
İstanbul,Kartal,Böğürtlen,15 Mayıs,15 Temmuz
İstanbul,Kartal,Akasya,1 Nisan,15 Mayıs
İstanbul,Beykoz,Akasya,1 Haziran,30 Ekim
İstanbul,Beykoz,Kestane,1 Haziran,30 Ekim
İstanbul,Beykoz,İhlamur,1 Haziran,30 Ekim
İstanbul,Beykoz,Püren,1 Haziran,30 Ekim
