İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Afyon,Bayat,Hardal Turp Otu,5 Mayıs,5 Haziran
Afyon,Bayat,Haşhas,15 Mayıs,15 Haziran
Afyon,Bayat,Ayçiçek,01 Temmuz,20 Temmuz
Afyon,Bayat,Akasya,01 Mayıs,01 Haziran
Afyon,Bayat,Boz Ot,15 Temmuz,30 Ağustos
Afyon,Bayat,Macar Fiği,01 Mayıs,15 Haziran
Afyon,Bolvadin,Erik,25 Mart,25 Nisan
Afyon,Bolvadin,Badem,25 Mart,25 Nisan
Afyon,Bolvadin,Vişne,15 Nisan,15 Mayıs
Afyon,Bolvadin,Kiraz,15 Nisan,15 Mayıs
Afyon,Bolvadin,Elma,20 Nisan,10 Mayıs
Afyon,Bolvadin,Ahlat,20 Nisan,20 Mayıs
Afyon,Bolvadin,Efekt,20 Haziran,10 Temmuz
Afyon,Bolvadin,Kekik,25 Haziran,10 Temmuz
Afyon,Bolvadin,Geven,01 Temmuz,30 Haziran
Afyon,Bolvadin,Ballıbaba,25 Nisan,25 Mayıs
Afyon,Bolvadin,Siğır Kuyruğu,30 Temmuz,30 Ağustos
Afyon,Bolvadin,Böğürtlen,15 Haziran,20 Ağustos
Afyon,Bolvadin,İt Burnu,20 Temmuz,10 Ağistos
Afyon,Bolvadin,Davşanak Pinar,20 Haziran,15 Temmuz
Afyon,Bolvadin,Hardal Turp Otu,5 Mayıs,5 Haziran
Afyon,Bolvadin,Haşhas,15 Mayıs,15 Haziran
Afyon,Bolvadin,Ayçiçek,01 Temmuz,20 Temmuz
Afyon,Bolvadin,Akasya,01 Mayıs,01 Haziran
Afyon,Bolvadin,Kestane,20 Mayıs,20 Temmuz
Afyon,Dazkırı,Badem,15 Mart,30 Nisan
Afyon,Dazkırı,Kiraz,1 Nisan,1 Mayıs
Afyon,Dazkırı,Elma,15 Nisan,15 Mayıs
Afyon,Dazkırı,Ballıbaba,15 Nisan,15 Mayıs
Afyon,Dazkırı,Kekik,1 Haziran,1 Temmuz
Afyon,Dazkırı,Lavanta,1 Haziran,1 Temmuz
Afyon,Dazkırı,Geven,1 Haziran,15 Temmuz
Afyon,Dazkırı,Siğır Kuyruğu,1 Haziran,15 Ağustos
Afyon,Dazkırı,Hardal Turp Otu,1 Mayıs,1 Haziran
Afyon,Dazkırı,Haşhaş,1 Mayıs,1 Haziran
Afyon,Dazkırı,Ayçiçek,01 Temmuz,30 Temmuz
Afyon,Dinar,Erik,15 Mart,15 Nisan
Afyon,Dinar,Badem,10 Mart,10 Nisan
Afyon,Dinar,Vişne,10 Nisan,10 Mayıs
Afyon,Dinar,Kiraz,10 Nisan,10 Mayıs
Afyon,Dinar,Kekik,05 Haziran,20 Haziran
Afyon,Dinar,Ballıbaba,10 Nisan,20 Ağustos
Afyon,Dinar,Böğürtlen,20 Temmuz,20 Ağustos
Afyon,Dinar,Hardal Turp Otu,30 Nisan,30 Haziran
Afyon,Dinar,Haşhaş,20 Nisan,20 Mayıs
Afyon,Dinar,Ayçiçeği,15 Haziran,5 Temmuz
Afyon,Dinar,Ihlamur,15 Nisan,15 Haziran
Afyon,Emirdağ,Badem,15 Mart,15 Nisan
Afyon,Emirdağ,Elma,20 Nisan,10 Mayıs
Afyon,Emirdağ,Ahlat,20 Nisan,20 Mayıs
Afyon,Emirdağ,Kekik,15 Haziran,30 Haziran
Afyon,Emirdağ,Geven,01 Temmuz,30 Haziran
Afyon,Emirdağ,Ballıbaba,15 Nisan,15 Mayıs
Afyon,Emirdağ,Sığır Kuyruğu,15 Temmuz,15 Ağustos
Afyon,Emirdağ,İt Burnu,20 Temmuz,10 Ağustos
Afyon,Emirdağ,Haşhaş,15 Mayıs,15 Haziran
Afyon,Emirdağ,Ayçiçeği,01 Temmuz,20 Temmuz
Afyon,Emirdağ,Akasya,01 Mayıs,01 Haziran
Afyon,Evcüler,Ayçiçek (Yağlık),10 Haziran,25 Temmuz
Afyon,Evcüler,Kekik,15 Haziran,30 Haziran
Afyon,Evcüler,Lavanta,15 Haziran,30 Haziran
Afyon,Evcüler,Elma,01 Nisan,30 Mayıs
Afyon,İhsaniye,Aspir,1 Mayıs,1 Haziran
Afyon,İhsaniye,Haşhas,15 Mayıs,15 Haziran
Afyon,İhsaniye,Badem,15 Mart,15 Nisan
Afyon,İhsaniye,Erik,15 Mart,15 Nisan
Afyon,İhsaniye,Vişne,10 Nisan,10 Mayıs
Afyon,İhsaniye,Elma,20 Nisan,10 Mayıs
Afyon,İhsaniye,Ahlat,20 Nisan,20 Mayıs
Afyon,İhsaniye,Sığır Kuyruğu,15 Temmuz,15 Ağustos
Afyon,İhsaniye,Kekik,15 Haziran,30 Haziran
Afyon,İhsaniye,Geven,01 Temmuz,30 Haziran
Afyon,İhsaniye,Kuşburnu,20 Temmuz,10 Ağustos
Afyon,İhsaniye,Davşanak Pinar,15 Haziran,15 Temmuz
Afyon,İhsaniye,Hardal Turp Otu,5 Mayıs,5 Haziran
Afyon,İhsaniye,Ayçiçek,01 Temmuz,20 Temmuz
Afyon,İscehisar,Erik,3 Nisan,30 Nisan
Afyon,İscehisar,Badem,10 Mart,20 Nisan
Afyon,İscehisar,Vişne,15 Nisan,20 Mayıs
Afyon,İscehisar,Kiraz,15 Nisan,20 Mayıs
Afyon,İscehisar,Elma,5 Nisan,10 Mayıs
Afyon,İscehisar,Ahlat,25 Nisan,25 Mayıs
Afyon,İscehisar,Efekt,20 Nisan,30 Haziran
Afyon,İscehisar,Kekik,20 Nisan,30 Haziran
Afyon,İscehisar,Geven,20 Nisan,1 Temmuz
Afyon,İscehisar,Ballıbaba,15 Nisan,30 Mayıs
Afyon,İscehisar,Sığır Kuyruğu,5 Mayıs,5 Temmuz
Afyon,İscehisar,Böğürlern,10 Temmuz,10 Eylül
Afyon,İscehisar,İt Burnu,1 Temmuz,15 Ağustos
Afyon,İscehisar,Davşanak Pinar,30 Mayıs,20 Temmuz
Afyon,İscehisar,Hardal Turp Otu,30 Nisan,10 Haziran
Afyon,İscehisar,Haşhas,1 Mayıs,20 Haziran
Afyon,İscehisar,Ayçiçek,25 Haziran,25 Temmuz
Afyon,Kızılören,Erik,15 Mart,15 Nisan
Afyon,Kızılören,Badem,15 Mart,15 Nisan
Afyon,Kızılören,Vişne,10 Nisan,10 Mayıs
Afyon,Kızılören,Kiraz,10 Nisan,10 Mayıs
Afyon,Kızılören,Elma,20 Nisan,10 Mayıs
Afyon,Kızılören,Ahlat,20 Nisan,20 Mayıs
Afyon,Kızılören,Efekt,15 Haziran,30 Haziran
Afyon,Kızılören,Kekik,15 Haziran,30 Haziran
Afyon,Kızılören,Geven,01 Temmuz,30 Haziran
Afyon,Kızılören,Sığır Kuyruğu,15 Temmuz,15 Ağustos
Afyon,Kızılören,Böğürlern,01 Ağustos,1 Eylül
Afyon,Kızılören,Hardal Turp Otu,5 Mayıs,5 Haziran
Afyon,Kızılören,Haşhas,15 Mayıs,15 Haziran
Afyon,Kızılören,Ayçiçek,01 Temmuz,20 Temmuz
Afyon,Kızılören,Akasya,01 Mayıs,01 Haziran
Afyon,Kızılören,Macar Fiğ,01 Mayıs,01 Haziran
Afyon,Kızılören,Top Diken,01 Temmuz,31 Ağustos
Afyon,Kızılören,Kabak,01 Temmuz,31 Ağustos
Afyon,Kızılören,Korunga,01 Haziran,31 Temmuz
Afyon,Kızılören,Sedir,01 Haziran,31 Temmuz
Afyon,Kızılören,Yonca,Sezon Süresince,Sezon Süresince
Afyon,Kızılören,İğde,01 Mayıs,31 Mayıs
Afyon,Kızılören,Beyaz Sarmaşık,01 Mayıs,30 Haziran
Afyon,Kızılören,Dikfir,01 Nisan,31 Mayıs
Afyon,Sandıklı,Erik,5 Mart,5 Nisan
Afyon,Sandıklı,Badem,5 Mart,5 Nisan
Afyon,Sandıklı,Vişne,1 Nisan,1 Mayıs
Afyon,Sandıklı,Kiraz,1 Nisan,1 Mayıs
Afyon,Sandıklı,Elma,10 Nisan,1 Mayıs
Afyon,Sandıklı,Ahlat,10 Nisan,10 Mayıs
Afyon,Sandıklı,Efekt,5 Haziran,20 Haziran
Afyon,Sandıklı,Kekik,5 Haziran,20 Haziran
Afyon,Sandıklı,Geven,20 Haziran,20 Temmuz
Afyon,Sandıklı,Ballıbaba,5 Nisan,5 Mayıs
Afyon,Sandıklı,Siğir Kuyruğu,5 Temmuz,5 Ağustos
Afyon,Sandıklı,Böğürlern,20 Temmuz,20 Ağustos
Afyon,Sandıklı,İt Burnu,10 Temmuz,1 Ağustos
Afyon,Sandıklı,Davşanak Pinar,5 Haziran,5 Temmuz
Afyon,Sandıklı,Hardal Turp Otu,25 Nisan,25 Mayıs
Afyon,Sandıklı,Haşhas,5 Mayıs,5 Haziran
Afyon,Sandıklı,Ayçiçek,20 Haziran,10 Temmuz
Afyon,Sandıklı,Akasya,20 Nisan,20 Mayıs
Afyon,Sandıklı,Kestane,5 Mayıs,5 Temmuz
Afyon,Sinanpaşa,Efekt,15 Haziran,30 Haziran
Afyon,Sinanpaşa,Kekik,15 Haziran,30 Haziran
Afyon,Sinanpaşa,Adaçayı,15 Haziran,30 Haziran
Afyon,Sinanpaşa,Geven,15 Haziran,15 Temmuz
Afyon,Sinanpaşa,Erik,15 Mart,15 Nisan
Afyon,Sinanpaşa,Badem,15 Mart,15 Nisan
Afyon,Sinanpaşa,Vişne,10 Nisan,10 Mayıs
Afyon,Sinanpaşa,Kiraz,10 Nisan,10 Mayıs
Afyon,Sinanpaşa,Elma,10 Nisan,10 Mayıs
Afyon,Sinanpaşa,Ahlat,10 Nisan,10 Mayıs
Afyon,Sinanpaşa,Ballıbaba,10 Nisan,10 Mayıs
Afyon,Sinanpaşa,Korunga,15 Haziran,30 Haziran
Afyon,Sinanpaşa,Davşanak Pinar,16 Haziran,15 Temmuz
Afyon,Sinanpaşa,Haşhaş,15 Mayıs,15 Haziran
Afyon,Sinanpaşa,Yabani Yonca,15 Mayıs,15 Haziran
Afyon,Sinanpaşa,Devedikeni,15 Mayıs,15 Haziran
Afyon,Sinanpaşa,Ayçiçek,1 Temmuz,31 Temmuz
Afyon,Sinanpaşa,Kuşburnu,10 Haziran,15 temmuz
Afyon,Sinanpaşa,Böğürtlen,1 Ağustos,30 ağustos
Afyon,Sultandağı,Erik,15 Mart,15 Nisan
Afyon,Sultandağı,Badem,15 Mart,15 Nisan
Afyon,Sultandağı,Vişne,1 Nisan,1 Mayıs
Afyon,Sultandağı,Kiraz,1 Nisan,1 Mayıs
Afyon,Sultandağı,Elma,10 Nisan,10 Mayıs
Afyon,Sultandağı,Ahlat,10 Nisan,10 Mayıs
Afyon,Sultandağı,Kekik,15 Mayıs,30 Haziran
Afyon,Sultandağı,Geven,1 Mayıs,30 Haziran
Afyon,Sultandağı,Ballıbaba,1 Mart,20 Mayıs
Afyon,Sultandağı,Siğir Kuyruğu,1 Haziran,10 Ağustos
Afyon,Sultandağı,Böğürlern,15 Temmuz,20 Ağustos
Afyon,Sultandağı,İt Burnu,1 Temmuz,20 Ağustos
Afyon,Sultandağı,Davşanak Pinar,1 Temmuz,20 Ağustos
Afyon,Sultandağı,Hardal Turp Otu,5 Mayıs,5 Haziran
Afyon,Sultandağı,Haşhas,15 Mayıs,15 Haziran
Afyon,Sultandağı,Ayçiçek,01 Temmuz,30 Temmuz
Afyon,Sultandağı,Akasya,01 Mayıs,01 Haziran
Afyon,Şuhut,Erik,1 Nisan,1 Mayıs
Afyon,Şuhut,Badem,1 Nisan,1 Mayıs
Afyon,Şuhut,Vişne,10 Nisan,10 Mayıs
Afyon,Şuhut,Kiraz,10 Nisan,10 Mayıs
Afyon,Şuhut,Elma,20 Nisan,10 Mayıs
Afyon,Şuhut,Ahlat,20 Nisan,20 Mayıs
Afyon,Şuhut,Efekt,15 Haziran,30 Haziran
Afyon,Şuhut,Kekik,15 Haziran,30 Haziran
Afyon,Şuhut,Geven,01 Temmuz,30 Haziran
Afyon,Şuhut,Ballıbaba,15 Nisan,15 Mayıs
Afyon,Şuhut,Sığır Kuyruğu,15 Temmuz,15 Ağustos
Afyon,Şuhut,Böğürtlen,01 Ağustos,1 Eylül
Afyon,Şuhut,İt Burnu,20 Temmuz,10 Ağustos
Afyon,Şuhut,Davşanak Pinar,15 Haziran,15 Temmuz
Afyon,Şuhut,Hardal Turp Otu,5 Mayıs,5 Haziran
Afyon,Şuhut,Haşhas,15 Mayıs,15 Haziran
Afyon,Şuhut,Ayçiçek,20 Haziran,20 Temmuz
Afyon,Çay,Kayısı,1 Mart,15 Nisan
Afyon,Çay,Erik,1 Mart,15 Nisan
Afyon,Çay,Badem,1 Mart,15 Nisan
Afyon,Çay,Ballıbaba,1 Mart,15 Nisan
Afyon,Çay,Geven,1 Nisan,30 Haziran
Afyon,Çay,Hardal,1 Nisan,15 Haziran
Afyon,Çay,Kiraz,1 Nisan,10 Mayıs
Afyon,Çay,Vişne,10 Nisan,15 Mayıs
Afyon,Çay,Kekik,15 Nisan,30 Temmuz
Afyon,Çay,Elma,10 Nisan,10 Mayıs
Afyon,Çay,Ahlat,20 Nisan,20 Mayıs
Afyon,Çay,Akasya,1 Mayıs,1 Haziran
Afyon,Çay,Böğürtlen,1 Mayıs,1 Temmuz
Afyon,Çay,Kuş Burnu,15 Mayıs,15 Haziran
Afyon,Çay,Haşhaş,15 Mayıs,15 Haziran
Afyon,Çay,Kestane,15 Mayıs,15 Haziran
Afyon,Çay,Ayçiçek,15 Haziran,20 Temmuz
Afyon,Çay,Sığır Kuyruğu,1 Temmuz,15 Ağustos
Afyon,Çobanlar,Erik,15 Mart,15 Nisan
Afyon,Çobanlar,Badem,15 Mart,15 Nisan
Afyon,Çobanlar,Vişne,10 Nisan,10 Mayıs
Afyon,Çobanlar,Kiraz,10 Nisan,10 Mayıs
Afyon,Çobanlar,Elma,20 Nisan,10 Mayıs
Afyon,Çobanlar,Ahlat,20 Nisan,20 Mayıs
Afyon,Çobanlar,Efekt,15 Haziran,30 Haziran
Afyon,Çobanlar,Kekik,15 Haziran,30 Haziran
Afyon,Çobanlar,Geven,01 Temmuz,30 Haziran
Afyon,Çobanlar,Ballıbaba,15 Nisan,15 Mayıs
Afyon,Çobanlar,Sığır Kuyruğu,15 Temmuz,15 Ağustos
Afyon,Çobanlar,Böğürtlen,01 Ağustos,1 Eylül
Afyon,Çobanlar,İt Burnu,20 Temmuz,10 Ağustos
Afyon,Çobanlar,Davşanak Pinar,15 Haziran,15 Temmuz
Afyon,Çobanlar,Hardal Turp Otu,5 Mayıs,5 Haziran
Afyon,Çobanlar,Haşhas,15 Mayıs,15 Haziran
Afyon,Çobanlar,Ayçiçek,01 Temmuz,20 Temmuz
Afyon,Çobanlar,Akasya,01 Mayıs,01 Haziran
Afyon,Çobanlar,Kestane,15 Mayıs,15 Temmuz
Afyon,Hocalar,Erik,22 Mart,22 Nisan
Afyon,Hocalar,Badem,22 Mart,22 Nisan
Afyon,Hocalar,Vişne,20 Nisan,20 Mayıs
Afyon,Hocalar,Kiraz,20 Nisan,20 Mayıs
Afyon,Hocalar,Elma,28 Nisan,20 Mayıs
Afyon,Hocalar,Ahlat,27 Nisan,27 Mayıs
Afyon,Hocalar,Efekt,22 Haziran,10 Temmuz
Afyon,Hocalar,Kekik,22 Haziran,7 Temmuz
Afyon,Hocalar,Geven,08 Temmuz,7 Temmuz
Afyon,Hocalar,Ballıbaba,22 Nisan,22 Mayıs
Afyon,Hocalar,Sığır Kuyruğu,22 Temmuz,22 Ağustos
Afyon,Hocalar,Böğürlern,08 Ağustos,8 Eylül
Afyon,Hocalar,It Burnu,27 Temmuz,17 Ağustos
Afyon,Hocalar,Davşanak Pinar,22 Haziran,22 Temmuz
Afyon,Hocalar,Kestane,22 Haziran,22 Temmuz
Afyon,Hocalar,Hardal Turp Otu,12 Mayıs,12 Haziran
Afyon,Hocalar,Haşhas,22 Mayıs,22 Haziran
Afyon,Hocalar,Ayçiçek,08 Temmuz,27 Temmuz
Afyon,Hocalar,Akasya,08 Mayıs,08 Haziran
