İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Muğla,Menteşe,Yeni Dünya,1 Ocak,15 Nisan
Muğla,Milas,Yeni Dünya,1 Ocak,15 Nisan
Muğla,Ortaca,Yeni Dünya,1 Ocak,15 Nisan
Muğla,Seydikemer,Yeni Dünya,1 Ocak,15 Nisan
Muğla,Ula,Yeni Dünya,1 Ocak,15 Nisan
Muğla,Yatağan,Yeni Dünya,1 Ocak,15 Nisan
Muğla,Bodrum,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Dalaman,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Datça,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Fethiye,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Köyceğiz,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Marmaris,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Menteşe,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Milas,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Ortaca,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Seydikemer,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Ula,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Yatağan,Keçiboynuzu,1 Şubat,30 Mayıs
Muğla,Bodrum,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Dalaman,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Datça,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Fethiye,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Köyceğiz,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Marmaris,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Menteşe,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Milas,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Ortaca,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Seydikemer,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Ula,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Yatağan,Karabaş Otu,1 Nisan,1 Haziran
Muğla,Bodrum,Sahlep,1 Şubat,1 Mayıs
Muğla,Dalaman,Sahlep,1 Şubat,1 Mayıs
Muğla,Datça,Sahlep,1 Şubat,1 Mayıs
Muğla,Fethiye,Sahlep,1 Şubat,1 Mayıs
Muğla,Köyceğiz,Sahlep,1 Şubat,1 Mayıs
Muğla,Marmaris,Sahlep,1 Şubat,1 Mayıs
Muğla,Menteşe,Sahlep,1 Şubat,1 Mayıs
Muğla,Milas,Sahlep,1 Şubat,1 Mayıs
Muğla,Ortaca,Sahlep,1 Şubat,1 Mayıs
Muğla,Seydikemer,Sahlep,1 Şubat,1 Mayıs
Muğla,Ula,Sahlep,1 Şubat,1 Mayıs
Muğla,Bodrum,Pamuklan,1 Nisan,30 Haziran
Muğla,Dalaman,Pamuklan,1 Nisan,30 Haziran
Muğla,Datça,Pamuklan,1 Nisan,30 Haziran
Muğla,Fethiye,Pamuklan,1 Nisan,30 Haziran
Muğla,Köyceğiz,Pamuklan,1 Nisan,30 Haziran
Muğla,Marmaris,Pamuklan,1 Nisan,30 Haziran
Muğla,Menteşe,Pamuklan,1 Nisan,30 Haziran
Muğla,Milas,Pamuklan,1 Nisan,30 Haziran
Muğla,Ortaca,Pamuklan,1 Nisan,30 Haziran
Muğla,Seydikemer,Pamuklan,1 Nisan,30 Haziran
Muğla,Ula,Pamuklan,1 Nisan,30 Haziran
Muğla,Bodrum,Püren,30 Ağustos,30 Ekim
Muğla,Dalaman,Püren,30 Ağustos,30 Ekim
Muğla,Datça,Püren,30 Ağustos,30 Ekim
Muğla,Fethiye,Püren,30 Ağustos,30 Ekim
Muğla,Köyceğiz,Püren,30 Ağustos,30 Ekim
Muğla,Marmaris,Püren,30 Ağustos,30 Ekim
Muğla,Menteşe,Püren,30 Ağustos,30 Ekim
Muğla,Milas,Püren,30 Ağustos,30 Ekim
Muğla,Ortaca,Püren,30 Ağustos,30 Ekim
Muğla,Seydikemer,Püren,30 Ağustos,30 Ekim
Muğla,Ula,Püren,30 Ağustos,30 Ekim
Muğla,Bodrum,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Dalaman,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Datça,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Fethiye,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Köyceğiz,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Marmaris,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Menteşe,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Milas,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Ortaca,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Seydikemer,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Ula,Dağ Çileği,30 Eylül,1 Kasım
Muğla,Bodrum,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Dalaman,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Datça,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Fethiye,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Köyceğiz,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Marmaris,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Menteşe,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Milas,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Ortaca,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Seydikemer,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Ula,Dağ Sarmaşığı,1 Haziran,1 Ekim
Muğla,Bodrum,Sütleğen,15 Şubat,15 Mart
Muğla,Dalaman,Sütleğen,15 Şubat,15 Mart
Muğla,Datça,Sütleğen,15 Şubat,15 Mart
Muğla,Fethiye,Sütleğen,15 Şubat,15 Mart
Muğla,Köyceğiz,Sütleğen,15 Şubat,15 Mart
Muğla,Marmaris,Sütleğen,15 Şubat,15 Mart
Muğla,Menteşe,Sütleğen,15 Şubat,15 Mart
Muğla,Milas,Sütleğen,15 Şubat,15 Mart
Muğla,Ortaca,Sütleğen,15 Şubat,15 Mart
Muğla,Seydikemer,Sütleğen,15 Şubat,15 Mart
Muğla,Ula,Sütleğen,15 Şubat,15 Mart
Muğla,Bodrum,Badem,15 Ocak,1 Mart
Muğla,Dalaman,Badem,15 Ocak,1 Mart
Muğla,Datça,Badem,15 Ocak,1 Mart
Muğla,Fethiye,Badem,15 Ocak,1 Mart
Muğla,Köyceğiz,Badem,15 Ocak,1 Mart
Muğla,Marmaris,Badem,15 Ocak,1 Mart
Muğla,Menteşe,Badem,15 Ocak,1 Mart
Muğla,Milas,Badem,15 Ocak,1 Mart
Muğla,Ortaca,Badem,15 Ocak,1 Mart
Muğla,Seydikemer,Badem,15 Ocak,1 Mart
Muğla,Ula,Badem,15 Ocak,1 Mart
Muğla,Bodrum,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Dalaman,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Datça,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Fethiye,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Köyceğiz,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Marmaris,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Menteşe,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Milas,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Ortaca,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Seydikemer,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Ula,Sandal Üzümü,1 Eylül,30 Ekim
Muğla,Bodrum,Okaliptus,1 Şubat,30 Haziran
Muğla,Dalaman,Okaliptus,1 Şubat,30 Haziran
Muğla,Datça,Okaliptus,1 Şubat,30 Haziran
Muğla,Fethiye,Okaliptus,1 Şubat,30 Haziran
Muğla,Köyceğiz,Okaliptus,1 Şubat,30 Haziran
Muğla,Marmaris,Okaliptus,1 Şubat,30 Haziran
Muğla,Menteşe,Okaliptus,1 Şubat,30 Haziran
Muğla,Milas,Okaliptus,1 Şubat,30 Haziran
Muğla,Ortaca,Okaliptus,1 Şubat,30 Haziran
Muğla,Seydikemer,Okaliptus,1 Şubat,30 Haziran
Muğla,Ula,Okaliptus,1 Şubat,30 Haziran
Muğla,Bodrum,Narenciye,1 Şubat,30 Mayıs
Muğla,Dalaman,Narenciye,1 Şubat,30 Mayıs
Muğla,Datça,Narenciye,1 Şubat,30 Mayıs
Muğla,Fethiye,Narenciye,1 Şubat,30 Mayıs
Muğla,Köyceğiz,Narenciye,1 Şubat,30 Mayıs
Muğla,Marmaris,Narenciye,1 Şubat,30 Mayıs
Muğla,Menteşe,Narenciye,1 Şubat,30 Mayıs
Muğla,Milas,Narenciye,1 Şubat,30 Mayıs
Muğla,Ortaca,Narenciye,1 Şubat,30 Mayıs
Muğla,Seydikemer,Narenciye,1 Şubat,30 Mayıs
Muğla,Ula,Narenciye,1 Şubat,30 Mayıs
Muğla,Bodrum,Basra,15 Ağustos,15 Ekim
Muğla,Dalaman,Basra,15 Ağustos,15 Ekim
Muğla,Datça,Basra,15 Ağustos,15 Ekim
Muğla,Fethiye,Basra,15 Ağustos,15 Ekim
Muğla,Köyceğiz,Basra,15 Ağustos,15 Ekim
Muğla,Marmaris,Basra,15 Ağustos,15 Ekim
Muğla,Menteşe,Basra,15 Ağustos,15 Ekim
Muğla,Milas,Basra,15 Ağustos,15 Ekim
Muğla,Ortaca,Basra,15 Ağustos,15 Ekim
Muğla,Seydikemer,Basra,15 Ağustos,15 Ekim
Muğla,Ula,Basra,15 Ağustos,15 Ekim
Muğla,Bodrum,Akasya,30 Mart,1 Mayıs
Muğla,Dalaman,Akasya,30 Mart,1 Mayıs
Muğla,Datça,Akasya,30 Mart,1 Mayıs
Muğla,Fethiye,Akasya,30 Mart,1 Mayıs
Muğla,Köyceğiz,Akasya,30 Mart,1 Mayıs
Muğla,Marmaris,Akasya,30 Mart,1 Mayıs
Muğla,Menteşe,Akasya,30 Mart,1 Mayıs
Muğla,Milas,Akasya,30 Mart,1 Mayıs
Muğla,Ortaca,Akasya,30 Mart,1 Mayıs
Muğla,Seydikemer,Akasya,30 Mart,1 Mayıs
Muğla,Ula,Akasya,30 Mart,1 Mayıs
