İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Amasya,Merzifon,Şeftali,25 Mart,10 Nisan
Amasya,Merzifon,Erik,5 Nisan,20 Nisan
Amasya,Merzifon,Elma,5 Nisan,20 Nisan
Amasya,Merzifon,Armut,5 Nisan,20 Nisan
Amasya,Merzifon,Kiraz,5 Nisan,20 Nisan
Amasya,Merzifon,Vişne,5 Nisan,20 Nisan
Amasya,Merzifon,Ayva,25 Nisan,10 Mayıs
Amasya,Merzifon,Hünnap,20 Mayıs,5 Mayıs
Amasya,Merzifon,Yonca,10 Mayıs,1 Temmuz
Amasya,Merzifon,Kekik,10 Mayıs,1 Temmuz
Amasya,Merzifon,Tarla Ayrığı,10 Mayıs,1 Temmuz
Amasya,Merzifon,Geven,10 Mayıs,1 Temmuz
Amasya,Merzifon,K. Yumagı,10 Mayıs,1 Temmuz
Amasya,Gümüşhacıköy,Badem,25 Mart,10 Nisan
Amasya,Gümüşhacıköy,Kayısı,25 Mart,10 Nisan
Amasya,Gümüşhacıköy,Şeftali,1 Nisan,15 Nisan
Amasya,Gümüşhacıköy,Erik,10 Nisan,25 Nisan
Amasya,Gümüşhacıköy,Elma,10 Nisan,25 Nisan
Amasya,Gümüşhacıköy,Armut,10 Nisan,25 Nisan
Amasya,Gümüşhacıköy,Kiraz,10 Nisan,25 Nisan
Amasya,Gümüşhacıköy,Vişne,10 Nisan,25 Nisan
Amasya,Gümüşhacıköy,Ayva,1 Mayıs,15 Mayıs
Amasya,Gümüşhacıköy,Hünnap,25 Mayıs,10 Haziran
Amasya,Gümüşhacıköy,Hardal,1 Mayıs,15 Temmuz
Amasya,Gümüşhacıköy,Yabani Korunga,1 Mayıs,15 Temmuz
Amasya,Gümüşhacıköy,Uçgül,1 Mayıs,15 Temmuz
Amasya,Gümüşhacıköy,Tarla Ayrığı,1 Mayıs,15 Temmuz
