İl,İlçe,Bitki,Çiçeklenme Başlangıç,Çiçeklenme Bitiş
Sivas,Kangal,Geven,5 Mayıs,20 Ağustos
Sivas,Yıldız,Kırkekiği,15 Nisan,15 Ağustos
Sivas,Yıldız,Koyunuyumağı,15 Nisan,15 Ağustos
Sivas,Yıldız,Tarlaayrığı,15 Nisan,15 Ağustos
Sivas,Yıldız,Kantron,15 Nisan,15 Ağustos
Sivas,Yıldız,Hardal,15 Nisan,15 Ağustos
Sivas,Yıldız,Püren,15 Nisan,15 Ağustos
Sivas,Yıldız,Keven,15 Nisan,15 Ağustos
Sivas,Yıldız,Y. Korunga,15 Nisan,15 Ağustos
Sivas,Yıldız,Çakıldak,15 Nisan,15 Ağustos
Sivas,Yıldız,Oltakayrığı,15 Nisan,15 Temmuz
Sivas,Yıldız,Kırayrığı,15 Nisan,15 Temmuz
Sivas,Yıldız,Çayırtil Kikuy,15 Nisan,15 Temmuz
Sivas,Yıldız,Çayıryulafı,15 Nisan,15 Temmuz
Sivas,Yıldız,Kılçıksız,15 Nisan,15 Temmuz
Sivas,Yıldız,Br Om,15 Nisan,15 Temmuz
Sivas,Yıldız,Çay. Yum.,15 Nisan,15 Temmuz
Sivas,Yıldız,Adisalkımotu,15 Nisan,15 Temmuz
Sivas,Yıldız,Adigeven,15 Nisan,15 Temmuz
Sivas,Yıldız,Gazelboy,15 Nisan,15 Temmuz
Sivas,Yıldız,Sarıtaşy On.,15 Nisan,15 Temmuz
Sivas,Yıldız,Adiyon.,15 Nisan,15 Temmuz
Sivas,Yıldız,Korunga,15 Nisan,15 Temmuz
Sivas,Yıldız,Çayırü Çgülü,15 Nisan,15 Temmuz
Sivas,Yıldız,Kır Kekiği,15 Nisan,15 Temmuz
Sivas,Yıldız,Kır Yavşanı,15 Nisan,15 Temmuz
Sivas,Ulaş,Oltakayrığı,15 Nisan,Tem
Sivas,Ulaş,Kirayrığı,15 Nisan,Tem
Sivas,Ulaş,Çayırtil Kikuy,15 Nisan,Tem
Sivas,Ulaş,Çayıryulafı,15 Nisan,Tem
Sivas,Ulaş,Kılçıksız,15 Nisan,Tem
Sivas,Ulaş,Brom,15 Nisan,Tem
Sivas,Ulaş,Çay. Yum.,15 Nisan,Tem
Sivas,Ulaş,Adisalkımotu,15 Nisan,Tem
Sivas,Ulaş,Adigeven,15 Nisan,Tem
Sivas,Ulaş,Gazelboy.,15 Nisan,Tem
Sivas,Ulaş,Sarıtaş Yon.,15 Nisan,Tem
Sivas,Ulaş,Adiyon.,15 Nisan,Tem
Sivas,Ulaş,Korunga,15 Nisan,Tem
Sivas,Ulaş,Çayır Üçgülü,15 Nisan,Tem
Sivas,Ulaş,Kırkekiği,15 Nisan,Tem
Sivas,Ulaş,Kıryavşanı,15 Nisan,Tem
Sivas,İmranlı,Akasya,15 Nisan,15 Eylül
Sivas,İmranlı,Kırmızıüçgül,15 Nisan,15 Eylül
Sivas,İmranlı,Kıryoncası,15 Nisan,15 Eylül
Sivas,İmranlı,Ballıbaaba,15 Nisan,15 Eylül
Sivas,İmranlı,Sütleğen,15 Nisan,15 Eylül
Sivas,İmranlı,Devedikeni,15 Nisan,15 Eylül
Sivas,İmranlı,Geven,15 Nisan,15 Eylül
Sivas,İmranlı,Kekik,15 Nisan,15 Eylül
Sivas,İmranlı,Nane,15 Nisan,15 Eylül
Sivas,İmranlı,Taşıyoncası,15 Nisan,15 Eylül
Sivas,İmranlı,Çiğdem,15 Nisan,15 Eylül
Sivas,Hafik,Geven,15 Nisan,20 Ağustos
Sivas,Hafik,Kekik,15 Nisan,20 Ağustos
Sivas,Hafik,Nane,15 Nisan,20 Ağustos
Sivas,Hafik,Y. Üçgül,15 Nisan,20 Ağustos
Sivas,Hafik,Reyhan,15 Nisan,20 Ağustos
Sivas,Hafik,Yonca,15 Nisan,20 Ağustos
Sivas,Hafik,Ilgın,15 Nisan,20 Ağustos
Sivas,Hafik,Erguvan,15 Nisan,20 Ağustos
Sivas,Hafik,Korunga,15 Nisan,20 Ağustos
Sivas,Koyulhisar,KırÇiçekleri,20 Nisan,30 temmuz
Sivas,Gürün,Kekik,7 Nisan,15 Ağustos
Sivas,Gürün,Yavşan,7 Nisan,15 Ağustos
Sivas,Gürün,Çobanyastiği,7 Nisan,15 Ağustos
Sivas,Gürün,Geven,7 Nisan,15 Ağustos
Sivas,Gürün,Yalancı Korunga,7 Nisan,15 Ağustos
Sivas,Gürün,Taşıyoncası,7 Nisan,15 Ağustos
Sivas,Gürün,Akasya,7 Nisan,15 Ağustos
Sivas,Gürün,Meyve Ağaçları,7 Nisan,15 Ağustos
Sivas,Akıncılar,Kekik,20 Mart,15 Temmuz
Sivas,Akıncılar,Geven,20 Mart,15 Temmuz
Sivas,Akıncılar,Kuşburnu,20 Mart,15 Temmuz
Sivas,Akıncılar,Siğır Kuyruğu,20 Mart,15 Temmuz
Sivas,Akıncılar,Böğürtlen,20 Mart,15 Temmuz
Sivas,Akıncılar,Üçgül,20 Mart,15 Temmuz
Sivas,Akıncılar,Sütleğen,20 Mart,15 Temmuz
Sivas,Akıncılar,Kırçiçeği,20 Mart,15 Temmuz
Sivas,Suşehri,Kekik,1-15 Mayıs,1-15 Eylül
Sivas,Suşehri,Geven,1-15 Mayıs,1-15 Eylül
Sivas,Suşehri,Kuşburnu,1-15 Mayıs,1-15 Eylül
Sivas,Suşehri,Siğır Kuyruğu,1-15 Mayıs,1-15 Eylül
Sivas,Suşehri,Böğürtlen,1-15 Mayıs,1-15 Eylül
Sivas,Suşehri,Üçgül,1-15 Mayıs,1-15 Eylül
Sivas,Suşehri,Sütleğen,1-15 Mayıs,1-15 Eylül
Sivas,Gemerek,Kekik,20 Nisan,20 Ağustos
Sivas,Gemerek,Geven,20 Nisan,20 Ağustos
Sivas,Gemerek,Kuşburnu,20 Nisan,20 Ağustos
Sivas,Gemerek,Siğır Kuyruğu,20 Nisan,20 Ağustos
Sivas,Gemerek,Böğürtlen,20 Nisan,20 Ağustos
Sivas,Gemerek,Üçgül,20 Nisan,20 Ağustos
Sivas,Gemerek,Sütleğen,20 Nisan,20 Ağustos
Sivas,Gemerek,Ballıbaba,20 Nisan,20 Ağustos
Sivas,Gemerek,Cablaotu,20 Nisan,20 Ağustos
Sivas,Gemerek,Çıtlık,20 Nisan,20 Ağustos
Sivas,Gemerek,Çayırotu,20 Nisan,20 Ağustos
Sivas,Gemerek,Çiğdem,20 Nisan,20 Ağustos
Sivas,Gemerek,Navruz,20 Nisan,20 Ağustos
Sivas,Gemerek,V. B.,20 Nisan,20 Ağustos
Sivas,Divriği,Kekik,10 Haziran,20 Temmuz
Sivas,Divriği,Keven,10 Haziran,20 Temmuz
Sivas,Divriği,Ballıbaba,10 Haziran,20 Temmuz
Sivas,Divriği,Cablaotu,10 Haziran,20 Temmuz
Sivas,Divriği,Çıtlık,10 Haziran,20 Temmuz
Sivas,Divriği,Çayırotu,10 Haziran,20 Temmuz
Sivas,Divriği,Çiğdem,10 Haziran,20 Temmuz
Sivas,Divriği,Navruz,10 Haziran,20 Temmuz
Sivas,Divriği,Yabani Üçgül V. B.,10 Haziran,20 Temmuz
Sivas,Divriği,Kekik,15 Nisan,20 Temmuz
Sivas,Divriği,Hardal,15 Nisan,20 Temmuz
Sivas,Divriği,Yabaninana,15 Nisan,20 Temmuz
Sivas,Divriği,Siğır Kuyruğu,15 Nisan,20 Temmuz
Sivas,Divriği,Yabanifiğ,15 Nisan,20 Temmuz
Sivas,Divriği,Kıryoncası,15 Nisan,20 Temmuz
Sivas,Divriği,Ballıbaba,15 Nisan,20 Temmuz
Sivas,Divriği,Hindiba,15 Nisan,20 Temmuz
Sivas,Divriği,Keven,15 Nisan,20 Temmuz
